Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
131,-24,mikechike,US,1705.12,-17.23,1813.39,-25.64,36.09,-2.8,141,21.0,94,9.0,46,12.0,1,0.0,66.67,-4.16,2026-07-25,-,0,480.0
132,84,condemor,-,1704.94,52.61,1891.69,-8.94,62.25,-20.52,60,23.0,50,18.0,10,5.0,0,0.0,83.33,-3.16,2026-08-08,-,0,-
133,-13,PlanarFreak,US,1704.11,-5.96,1770.91,-4.63,22.27,0.45,862,38.0,521,19.0,337,19.0,4,0.0,60.44,-0.48,2026-08-01,G,12,151.0
-,-,Sjir,NL,1703.67,-4.9,1821.75,0.0,39.36,1.63,610,0.0,367,0.0,239,0.0,4,0.0,60.16,0.0,2024-07-15,M,5,-
134,-9,Snucka,US,1703.22,-5.4,1802.79,0.0,33.19,1.8,253,0.0,167,0.0,84,0.0,2,0.0,66.01,0.0,2025-11-30,-,0,128.0
135,-13,gregt,-,1703.09,-6.26,1786.52,0.0,27.81,2.09,553,0.0,349,0.0,202,0.0,2,0.0,63.11,0.0,2026-05-21,P,4,321.0
136,-9,Cmacu,-,1702.35,-4.53,1814.38,0.0,37.34,1.51,186,0.0,121,0.0,64,0.0,1,0.0,65.05,0.0,2026-04-25,-,0,321.0
137,3,borz.zrob,HU,1702.29,3.83,1774.58,7.12,24.1,1.1,843,18.0,488,11.0,349,7.0,6,0.0,57.89,0.07,2026-07-24,P,4,85.0
138,-5,heisenberg_97,IT,1701.37,-0.54,1778.82,1.73,25.81,0.76,668,18.0,398,10.0,262,7.0,8,1.0,59.58,-0.11,2026-07-26,P,4,118.0
139,-27,WhateverParsley,-,1700.9,-18.88,1768.69,-17.33,22.6,0.52,893,39.0,519,14.0,371,25.0,3,0.0,58.12,-1.01,2026-07-27,P,12,106.0
140,11,jhutc,GB,1700.77,8.21,1766.89,6.64,22.04,-0.52,531,59.0,340,33.0,186,25.0,5,1.0,64.03,-1.01,2026-08-15,-,0,113.0
-,-,elo8000,-,1699.61,-2.85,1871.81,0.0,57.4,0.95,106,0.0,92,0.0,14,0.0,0,0.0,86.79,0.0,2024-10-13,-,0,1412.0
-,-,Bool,-,1699.24,-3.0,1864.38,0.0,55.05,1.0,87,0.0,59,0.0,28,0.0,0,0.0,67.82,0.0,2023-07-18,-,0,-
141,-2,Xterm,NO,1696.99,-2.92,1774.06,-0.21,25.69,0.9,714,18.0,436,9.0,274,9.0,4,0.0,61.06,-0.29,2026-07-17,G,10,167.0
-,-,Cyphen,US,1696.52,-3.56,1835.12,0.0,46.2,1.19,426,0.0,264,0.0,158,0.0,4,0.0,61.97,0.0,2023-09-03,GM,3,-
142,16,errliu,-,1696.38,10.27,1811.1,12.01,38.24,0.58,131,6.0,101,6.0,30,0.0,0,0.0,77.1,1.1,2026-08-03,-,0,619.0
143,0,WanderingWolf,AU,1696.26,1.02,1769.31,3.96,24.35,0.98,906,24.0,528,14.0,370,10.0,8,0.0,58.28,0.0,2026-08-04,M,1,115.0
144,-6,Gagic,CZ,1695.57,-4.58,1760.06,-0.21,21.5,1.46,872,32.0,497,16.0,372,16.0,3,0.0,57.0,-0.26,2026-08-19,G,5,73.0
145,-9,gomensky,CZ,1694.69,-6.41,1779.27,0.0,28.19,2.14,468,0.0,312,0.0,155,0.0,1,0.0,66.67,0.0,2026-05-29,G,2,96.0
146,-56,GerisNezus,LT,1694.59,-41.85,1784.96,-39.14,30.12,0.9,1099,75.0,651,33.0,438,42.0,10,0.0,59.24,-1.11,2026-08-30,P,3,45.0
147,-3,jonswar,US,1694.55,-0.07,1790.66,3.41,32.04,1.16,491,6.0,296,5.0,195,1.0,0,0.0,60.29,0.29,2026-08-08,M,1,514.0
148,8,Rob_Stedman,AU,1694.01,5.43,1758.15,9.95,21.38,1.51,1325,24.0,741,19.0,578,5.0,6,0.0,55.92,0.42,2026-07-31,M,1,122.0
149,73,GrandHedgehog,RU,1693.95,43.45,1787.43,31.13,31.16,-4.11,193,41.0,137,27.0,55,14.0,1,0.0,70.98,-1.39,2026-08-20,-,0,-
150,-5,daimx,-,1691.99,-2.28,1755.37,1.06,21.13,1.11,1144,41.0,619,19.0,521,22.0,4,0.0,54.11,-0.29,2026-08-16,P,4,63.0
-,-,MruczekW,PL,1691.98,-4.09,1812.72,0.0,40.25,1.36,206,0.0,154,0.0,51,0.0,1,0.0,74.76,0.0,2024-10-01,G,4,1245.0
151,-3,Straszyk,PL,1691.95,-1.62,1780.34,-0.84,29.46,0.26,377,15.0,218,7.0,157,8.0,2,0.0,57.82,-0.47,2026-07-14,G,4,179.0
152,-6,BelieveDream,-,1691.45,-2.67,1875.71,0.0,61.42,0.89,43,0.0,32,0.0,10,0.0,1,0.0,74.42,0.0,2025-11-10,-,0,130.0
-,-,Veikka,FI,1691.32,-4.33,1820.41,0.0,43.03,1.44,511,0.0,314,0.0,194,0.0,3,0.0,61.45,0.0,2023-11-15,P,10,-
153,34,Sonder.,-,1691.16,27.23,1812.33,12.93,40.39,-4.77,98,23.0,79,16.0,19,7.0,0,0.0,80.61,-3.39,2026-08-08,-,0,-
154,-2,Unterjochen,DE,1690.71,-0.48,1754.53,2.98,21.27,1.15,573,36.0,344,23.0,226,13.0,3,0.0,60.03,0.25,2026-08-31,-,0,100.0
-,-,WDD,CN,1689.57,-4.06,1811.16,0.0,40.53,1.35,140,0.0,89,0.0,49,0.0,2,0.0,63.57,0.0,2025-07-01,-,0,224.0
155,6,Obinger_Alphons,AT,1689.51,7.05,1759.35,8.0,23.28,0.31,459,37.0,287,24.0,169,13.0,3,0.0,62.53,0.21,2026-08-16,-,0,125.0
156,-15,Oprah,DK,1689.38,-7.14,1773.67,0.0,28.1,2.38,1038,0.0,614,0.0,419,0.0,5,0.0,59.15,0.0,2026-01-13,GM,2,60.0
157,24,Andiii,-,1688.23,19.99,1782.68,12.13,31.48,-2.62,200,30.0,125,13.0,74,17.0,1,0.0,62.5,-3.38,2026-08-20,-,0,662.0
-,-,Draculade,-,1687.57,-4.65,1804.51,0.0,38.98,1.55,482,0.0,312,0.0,166,0.0,4,0.0,64.73,0.0,2025-01-08,P,2,653.0
-,-,Olorin_,-,1687.34,-3.03,1848.92,0.0,53.86,1.01,148,0.0,109,0.0,38,0.0,1,0.0,73.65,0.0,2022-06-05,M,1,-
-,-,edan92,-,1687.33,-3.51,1830.63,0.0,47.77,1.17,386,0.0,252,0.0,131,0.0,3,0.0,65.28,0.0,2022-11-29,M,4,-
158,-1,DiddleySquat,BE,1687.14,-0.12,1755.77,3.38,22.88,1.17,914,24.0,539,12.0,369,12.0,6,0.0,58.97,-0.24,2026-08-31,GM,1,98.0
159,1,ben0728,KR,1686.73,3.6,1764.14,8.37,25.8,1.59,631,13.0,376,9.0,252,4.0,3,0.0,59.59,0.2,2026-08-12,-,0,19.0
160,-28,invalidName,NO,1686.54,-15.41,1795.24,-13.03,36.24,0.8,493,6.0,305,3.0,186,3.0,2,0.0,61.87,-0.14,2026-07-24,GM,2,-
161,-8,delonecarter,GB,1686.07,-5.0,1767.61,0.24,27.18,1.75,788,4.0,499,2.0,281,2.0,8,0.0,63.32,-0.07,2026-07-29,G,15,243.0
162,-12,Boyo,TW,1685.69,-7.29,1764.02,0.0,26.11,2.43,648,0.0,399,0.0,240,0.0,9,0.0,61.57,0.0,2026-04-01,G,2,54.0
163,-14,FreddyCrugerKiller,UA,1685.46,-7.95,1760.73,-5.1,25.09,0.95,912,18.0,495,7.0,407,10.0,10,1.0,54.28,-0.31,2026-07-14,M,6,164.0
164,-34,syras,-,1684.78,-18.46,1804.57,-19.98,39.93,-0.51,126,7.0,83,1.0,42,6.0,1,0.0,65.87,-3.04,2026-08-19,-,0,254.0
-,-,SnailZane,CN,1684.61,-5.04,1795.39,0.0,36.93,1.68,566,0.0,317,0.0,249,0.0,0,0.0,56.01,0.0,2025-03-03,M,6,757.0
165,0,brunoerwin,-,1684.51,4.33,1752.74,7.56,22.74,1.08,932,30.0,550,21.0,374,9.0,8,0.0,59.01,0.36,2026-08-07,P,2,119.0
166,16,Gyphon,DE,1684.27,16.7,1753.07,17.79,22.93,0.36,445,41.0,281,31.0,161,10.0,3,0.0,63.15,1.27,2026-08-23,-,0,104.0
-,-,Ktung,-,1683.42,-3.84,1818.23,0.0,44.94,1.28,390,0.0,239,0.0,150,0.0,1,0.0,61.28,0.0,2023-06-04,M,5,-
167,-3,funnytortoise,ID,1681.89,1.7,1755.98,6.66,24.7,1.65,1149,22.0,653,12.0,486,10.0,10,0.0,56.83,-0.05,2026-07-28,G,9,70.0
-,-,Fizi,GB,1681.14,-3.23,1837.83,0.0,52.23,1.08,154,0.0,90,0.0,61,0.0,3,0.0,58.44,0.0,2024-07-07,GM,3,-
168,-6,RudyRunner666,IT,1680.8,-0.43,1761.4,1.43,26.87,0.62,508,18.0,312,9.0,191,9.0,5,0.0,61.42,-0.42,2026-08-05,G,4,220.0
-,-,Bidenbaum,-,1680.39,-2.48,1878.69,0.0,66.1,0.83,68,0.0,60,0.0,8,0.0,0,0.0,88.24,0.0,2025-08-27,-,0,522.0
-,-,Hierostrafio,SE,1678.97,-3.2,1832.65,0.0,51.23,1.07,228,0.0,137,0.0,89,0.0,2,0.0,60.09,0.0,2022-05-28,GM,3,-
169,6,Zegs,-,1678.44,5.82,1757.78,4.05,26.45,-0.59,371,35.0,227,21.0,144,14.0,0,0.0,61.19,-0.12,2026-08-14,P,4,441.0
170,-4,NFGM,DE,1678.19,-0.82,1747.7,-0.23,23.17,0.2,361,41.0,226,23.0,129,18.0,6,0.0,62.6,-0.84,2026-08-10,-,0,306.0
171,-40,mlhibou,US,1677.73,-25.48,1798.11,-24.24,40.13,0.41,252,4.0,166,0.0,86,4.0,0,0.0,65.87,-1.07,2026-07-28,GM,1,-
-,-,mm34nn,CN,1677.1,-3.07,1837.55,0.0,53.48,1.02,178,0.0,107,0.0,69,0.0,2,0.0,60.11,0.0,2022-03-06,M,4,-
172,-2,Kimmo,FI,1677.05,1.15,1740.18,4.89,21.04,1.25,1592,45.0,838,28.0,740,16.0,14,1.0,52.64,0.28,2026-08-10,GM,1,124.0
173,-31,Praetorianer,DE,1675.45,-20.94,1739.6,-17.38,21.38,1.19,1737,50.0,905,19.0,821,31.0,11,0.0,52.1,-0.42,2026-08-16,GM,1,33.0
174,-2,Romendil,IT,1674.83,-0.36,1752.31,1.83,25.83,0.73,557,18.0,332,10.0,219,8.0,6,0.0,59.61,-0.13,2026-07-24,G,12,229.0
175,-12,vaLfizzL,DE,1673.55,-6.78,1758.13,0.0,28.19,2.26,1028,0.0,570,0.0,453,0.0,5,0.0,55.45,0.0,2025-11-30,M,4,109.0
-,-,FoLKeN91,FR,1672.38,-4.7,1785.95,0.0,37.85,1.57,372,0.0,234,0.0,134,0.0,4,0.0,62.9,0.0,2025-05-14,M,2,578.0
176,-22,Reenter73,-,1672.37,-18.64,1754.51,-16.08,27.38,0.85,895,18.0,520,6.0,367,12.0,8,0.0,58.1,-0.51,2026-08-02,M,5,154.0
-,-,Japhet,US,1670.47,-2.47,1871.29,0.0,66.94,0.82,98,0.0,70,0.0,28,0.0,0,0.0,71.43,0.0,2020-11-21,P,2,-
177,-10,GerionLannister,CZ,1670.44,-6.06,1757.27,0.0,28.94,2.02,265,0.0,180,0.0,85,0.0,0,0.0,67.92,0.0,2026-04-27,-,0,231.0
-,-,qyi,-,1670.08,-2.51,1865.37,0.0,65.1,0.84,96,0.0,74,0.0,22,0.0,0,0.0,77.08,0.0,2021-03-02,P,4,-
178,-23,DyziK,PL,1670.07,-19.99,1758.9,-19.36,29.61,0.21,223,15.0,146,2.0,76,13.0,1,0.0,65.47,-3.76,2026-07-18,-,0,319.0
-,-,Straalberg,NO,1668.94,-3.11,1829.03,0.0,53.36,1.04,120,0.0,87,0.0,33,0.0,0,0.0,72.5,0.0,2023-08-21,G,4,-
179,74,Technicolourism,CA,1668.59,36.63,1780.7,31.18,37.37,-1.82,120,15.0,74,9.0,45,6.0,1,0.0,61.67,-0.23,2026-07-11,-,0,662.0
180,-7,ciufile,-,1668.06,-6.44,1750.64,0.0,27.53,2.15,280,0.0,179,0.0,98,0.0,3,0.0,63.93,0.0,2026-05-31,-,0,163.0
-,-,Shorty55,-,1667.28,-3.2,1829.94,0.0,54.22,1.07,235,0.0,159,0.0,74,0.0,2,0.0,67.66,0.0,2022-05-31,M,3,-
181,-7,ed_vins,LV,1667.19,-6.54,1734.89,-2.2,22.57,1.45,864,41.0,531,20.0,326,21.0,7,0.0,61.46,-0.63,2026-08-13,-,0,114.0
182,-3,laozhou,-,1667.12,-2.77,1844.84,0.0,59.24,0.92,45,0.0,37,0.0,8,0.0,0,0.0,82.22,0.0,2026-03-23,-,0,-
183,-24,Ristey,GB,1667.04,-16.84,1735.27,-10.77,22.74,2.02,1308,22.0,737,6.0,556,13.0,15,3.0,56.35,-0.49,2026-08-04,P,3,52.0
184,-7,Demetrius,UA,1665.78,-4.9,1767.74,0.0,33.99,1.63,241,0.0,152,0.0,89,0.0,0,0.0,63.07,0.0,2025-11-21,-,0,236.0
-,-,Ronnan,-,1665.1,-2.97,1831.18,0.0,55.36,0.99,90,0.0,56,0.0,34,0.0,0,0.0,62.22,0.0,2023-05-14,P,2,-
185,-7,Arcee,-,1664.78,-5.57,1748.31,-2.04,27.85,1.18,517,11.0,292,4.0,223,7.0,2,0.0,56.48,-0.44,2026-08-17,M,2,184.0
186,51,FenPlays,RU,1664.33,23.24,1731.78,25.24,22.48,0.67,542,41.0,337,31.0,200,10.0,5,0.0,62.18,1.1,2026-08-23,-,0,221.0
187,-7,Kloef,-,1664.17,-5.15,1760.26,0.0,32.03,1.72,207,0.0,136,0.0,68,0.0,3,0.0,65.7,0.0,2026-05-31,-,0,922.0
188,206,xYotsuba,-,1663.71,106.59,1814.51,50.89,50.27,-18.57,65,33.0,57,28.0,8,5.0,0,0.0,87.69,-2.93,2026-08-17,-,0,-
-,-,Chuckles_the_second,-,1662.24,-3.96,1797.49,0.0,45.08,1.32,245,0.0,159,0.0,83,0.0,3,0.0,64.9,0.0,2023-12-03,M,1,-
189,35,MindKillazz,CA,1662.01,12.58,1732.93,16.73,23.64,1.38,712,23.0,404,18.0,304,5.0,4,0.0,56.74,0.72,2026-08-17,P,2,134.0
190,-6,LittleBob,TW,1661.83,-4.19,1730.95,-0.86,23.04,1.11,1071,25.0,586,13.0,479,11.0,6,1.0,54.72,-0.06,2026-08-08,P,14,68.0
191,-5,Shmu,-,1660.88,-3.82,1790.03,0.0,43.05,1.27,100,0.0,70,0.0,30,0.0,0,0.0,70.0,0.0,2026-05-26,-,0,578.0
-,-,frotes,US,1660.21,-3.33,1823.77,0.0,54.52,1.11,366,0.0,211,0.0,150,0.0,5,0.0,57.65,0.0,2021-12-05,GM,5,-
192,7,roverandom,HR,1659.73,0.89,1724.48,4.61,21.58,1.24,1334,41.0,748,25.0,580,15.0,6,1.0,56.07,0.15,2026-08-11,P,10,121.0
193,-24,Dread_84,DE,1659.59,-16.43,1732.74,-19.07,24.38,-0.88,313,46.0,193,16.0,119,29.0,1,1.0,61.66,-4.63,2026-08-21,-,0,384.0
-,-,Zulda,-,1659.55,-3.2,1816.6,0.0,52.35,1.07,186,0.0,113,0.0,68,0.0,5,0.0,60.75,0.0,2022-05-23,M,1,-
194,7,Masox,DE,1659.31,0.79,1718.71,2.62,19.8,0.61,1307,56.0,737,30.0,558,26.0,12,0.0,56.39,-0.12,2026-08-20,P,2,92.0
195,0,t0mk0t,-,1659.28,-1.68,1760.8,1.31,33.84,1.0,207,6.0,143,5.0,61,1.0,3,0.0,69.08,0.42,2026-08-09,-,0,690.0
196,-5,jRune,-,1659.23,-3.73,1749.93,-6.89,30.23,-1.05,445,24.0,263,12.0,178,12.0,4,0.0,59.1,-0.52,2026-08-09,P,6,327.0
197,43,Gavatron,CA,1659.12,19.21,1730.84,20.67,23.91,0.49,1244,37.0,664,24.0,570,13.0,10,0.0,53.38,0.36,2026-07-29,P,3,155.0
198,10,maxolino,IT,1658.6,2.79,1726.01,6.45,22.47,1.22,983,24.0,573,15.0,403,9.0,7,0.0,58.29,0.1,2026-08-02,G,6,140.0
199,-31,holy834,CN,1658.45,-18.05,1720.66,-15.38,20.74,0.89,632,56.0,364,24.0,265,32.0,3,0.0,57.59,-1.44,2026-08-10,-,0,146.0
-,-,ArtPlay,FR,1658.35,-3.74,1789.18,0.0,43.61,1.25,295,0.0,189,0.0,104,0.0,2,0.0,64.07,0.0,2023-11-15,P,4,-
200,-8,SwaulgustusCaesar,-,1658.03,-4.23,1791.96,-13.52,44.64,-3.1,80,13.0,50,7.0,29,6.0,1,0.0,62.5,-1.68,2026-08-13,-,0,-
-,-,DJLAODIE,CN,1657.63,-4.49,1771.01,0.0,37.79,1.5,236,0.0,143,0.0,87,0.0,6,0.0,60.59,0.0,2025-07-02,-,0,340.0
201,-5,WowaduHek,-,1657.29,-3.37,1804.66,0.0,49.12,1.12,72,0.0,50,0.0,21,0.0,1,0.0,69.44,0.0,2026-05-12,-,0,318.0
202,-31,kevinsbane,-,1657.22,-18.26,1773.52,-41.04,38.76,-7.59,101,32.0,66,14.0,34,18.0,1,0.0,65.35,-10.01,2026-08-10,-,0,-
203,-6,Jorrig,CH,1656.91,-3.38,1736.22,-0.45,26.44,0.98,965,21.0,516,11.0,439,10.0,10,0.0,53.47,-0.03,2026-07-16,M,1,79.0
-,-,chumchu,-,1656.73,-3.27,1808.58,0.0,50.62,1.09,184,0.0,95,0.0,89,0.0,0,0.0,51.63,0.0,2024-02-06,-,0,-
204,-14,speedstone,PL,1655.89,-7.15,1737.78,-1.55,27.3,1.87,396,3.0,231,2.0,159,1.0,6,0.0,58.33,0.06,2026-06-27,-,0,108.0
-,-,shpand,-,1655.63,-3.21,1809.69,0.0,51.35,1.07,92,0.0,67,0.0,25,0.0,0,0.0,72.83,0.0,2024-10-31,-,0,-
205,23,TorbenOfHerpes,DE,1654.32,11.91,1729.99,9.12,25.22,-0.93,290,41.0,189,24.0,99,17.0,2,0.0,65.17,-1.1,2026-08-11,-,0,622.0
206,-8,OlaWictorin,SE,1653.6,-6.66,1739.96,0.0,28.79,2.22,417,0.0,264,0.0,147,0.0,6,0.0,63.31,0.0,2026-05-26,G,3,150.0
207,14,MidnightFox,SE,1653.49,2.91,1725.36,4.95,23.96,0.68,526,31.0,306,16.0,215,14.0,5,1.0,58.17,-0.42,2026-08-12,G,2,62.0
208,-23,occupied,-,1653.48,-11.56,1731.69,-8.92,26.07,0.88,869,18.0,499,9.0,364,9.0,6,0.0,57.42,-0.16,2026-07-20,M,2,161.0
209,-3,Balan,CN,1653.24,-2.67,1837.52,0.0,61.43,0.89,44,0.0,37,0.0,7,0.0,0,0.0,84.09,0.0,2026-05-07,-,0,1051.0
210,35,richardhell,UA,1652.12,14.38,1731.47,14.46,26.45,0.03,359,28.0,227,19.0,129,8.0,3,1.0,63.23,0.39,2026-08-14,-,0,214.0
211,4,fugg,US,1652.1,-0.33,1732.52,6.32,26.81,2.22,748,6.0,452,6.0,291,0.0,5,0.0,60.43,0.32,2026-07-27,G,2,473.0
212,50,JCleek,US,1651.64,28.01,1744.45,25.78,30.94,-0.74,576,18.0,294,13.0,280,5.0,2,0.0,51.04,0.68,2026-07-16,M,2,570.0
213,23,Aruta,-,1651.46,10.23,1749.32,7.34,32.62,-0.96,177,18.0,122,13.0,55,5.0,0,0.0,68.93,0.38,2026-07-19,-,0,711.0
214,-10,HeirOfValyria,-,1650.72,-6.49,1727.46,-1.41,25.58,1.69,771,11.0,428,5.0,332,6.0,11,0.0,55.51,-0.15,2026-08-21,P,14,190.0
215,-22,belowfox,CN,1650.54,-11.56,1719.1,-10.04,22.85,0.51,417,37.0,257,20.0,158,17.0,2,0.0,61.63,-0.74,2026-08-09,-,0,155.0
216,13,Nightvayne,CH,1650.37,8.0,1720.31,10.56,23.32,0.86,774,30.0,443,19.0,324,10.0,7,1.0,57.24,0.25,2026-08-09,G,5,127.0
217,-5,fathope,SK,1650.13,-4.58,1714.94,-0.95,21.6,1.21,1137,31.0,640,18.0,486,12.0,11,1.0,56.29,0.05,2026-08-16,P,2,168.0
218,-4,PacificKonradin,-,1649.56,-3.91,1777.27,0.0,42.57,1.3,183,0.0,135,0.0,46,0.0,2,0.0,73.77,0.0,2025-09-23,-,0,711.0
-,-,BeatrixAnd,PL,1648.74,-4.41,1764.27,0.0,38.51,1.47,196,0.0,148,0.0,46,0.0,2,0.0,75.51,0.0,2025-05-20,-,0,194.0
219,-19,Olesch,DE,1648.69,-10.07,1722.1,-6.12,24.47,1.32,897,18.0,511,8.0,378,10.0,8,0.0,56.97,-0.25,2026-08-08,P,2,207.0
220,-7,FunkyLere,-,1648.01,-6.51,1727.58,-1.24,26.52,1.76,466,5.0,271,2.0,191,3.0,4,0.0,58.15,-0.2,2026-06-19,G,8,259.0
221,-3,madrabbit,-,1646.84,-4.87,1755.14,0.0,36.1,1.62,328,0.0,193,0.0,135,0.0,0,0.0,58.84,0.0,2025-10-24,P,2,552.0
222,22,Budde,DE,1646.55,7.73,1717.91,6.87,23.78,-0.29,363,46.0,233,25.0,130,21.0,0,0.0,64.19,-1.43,2026-07-30,-,0,352.0
-,-,devilchn,-,1646.44,-3.66,1782.4,0.0,45.32,1.22,114,0.0,84,0.0,30,0.0,0,0.0,73.68,0.0,2025-07-28,-,0,496.0
223,8,Skaiwalker,CZ,1646.38,4.46,1722.36,8.57,25.33,1.37,947,18.0,534,13.0,405,4.0,8,1.0,56.39,0.31,2026-07-19,M,2,141.0
224,-21,Aranwar,IL,1646.35,-11.02,1723.06,-8.51,25.57,0.84,904,21.0,509,9.0,386,12.0,9,0.0,56.31,-0.32,2026-08-04,P,12,252.0
225,-14,Boristina,US,1646.29,-8.46,1743.98,-5.25,32.56,1.07,177,6.0,120,3.0,55,2.0,2,1.0,67.8,-0.62,2026-08-04,-,0,372.0
226,8,Dvale112,US,1645.54,3.99,1714.64,8.48,23.03,1.5,999,24.0,562,18.0,426,6.0,11,0.0,56.26,0.47,2026-07-29,G,12,148.0
227,-39,MiloslavIII,CA,1645.28,-18.23,1749.18,-23.89,34.63,-1.89,138,21.0,73,6.0,64,15.0,1,0.0,52.9,-4.36,2026-07-25,-,0,398.0
228,-19,ElChupacabra,MK,1644.77,-10.44,1721.64,0.0,25.62,3.48,797,0.0,446,0.0,344,0.0,7,0.0,55.96,0.0,2026-04-22,M,1,42.0
229,-6,PhiTrigger,US,1644.14,-6.18,1712.93,-1.83,22.93,1.45,1621,31.0,819,15.0,792,16.0,10,0.0,50.52,-0.05,2026-08-02,M,7,102.0
230,25,LeonidasI,-,1644.12,13.45,1709.42,16.49,21.77,1.01,853,35.0,490,26.0,358,9.0,5,0.0,57.44,0.72,2026-08-31,-,0,107.0
231,19,MartinW,DE,1643.72,9.97,1712.37,11.97,22.88,0.67,924,34.0,533,20.0,388,14.0,3,0.0,57.68,0.04,2026-07-31,G,4,132.0
232,-7,arDKee,-,1643.64,-4.06,1722.93,-6.96,26.43,-0.97,260,33.0,170,14.0,88,18.0,2,1.0,65.38,-3.34,2026-07-27,-,0,589.0
-,-,Raistlin3m,IT,1643.42,-4.84,1757.65,0.0,38.08,1.61,566,0.0,319,0.0,241,0.0,6,0.0,56.36,0.0,2024-10-01,M,2,-
233,63,zcx,-,1642.91,35.26,1857.27,-1.6,71.45,-12.29,32,7.0,23,4.0,9,3.0,0,0.0,71.88,-4.12,2026-08-16,-,0,1178.0
-,-,Toper,US,1642.75,-2.32,1855.61,0.0,70.95,0.77,90,0.0,57,0.0,32,0.0,1,0.0,63.33,0.0,2019-08-22,-,0,-
-,-,Bram,-,1642.42,-3.67,1779.83,0.0,45.8,1.22,321,0.0,178,0.0,141,0.0,2,0.0,55.45,0.0,2023-06-06,M,3,-
-,-,Musan,US,1642.19,-5.39,1742.35,0.0,33.39,1.8,730,0.0,458,0.0,270,0.0,2,0.0,62.74,0.0,2025-04-12,P,4,291.0
-,-,gorozei-12ans,CH,1641.91,-3.5,1786.12,0.0,48.07,1.17,190,0.0,127,0.0,63,0.0,0,0.0,66.84,0.0,2023-06-06,G,2,-
235,-59,Kharny,GB,1641.54,-30.66,1750.32,-38.18,36.26,-2.51,127,21.0,79,6.0,47,15.0,1,0.0,62.2,-6.67,2026-07-22,-,0,757.0
234,-29,Flackk,BG,1641.54,-15.39,1708.42,-11.16,22.29,1.41,961,33.0,527,14.0,426,19.0,8,0.0,54.84,-0.44,2026-07-23,P,5,47.0
236,18,eggmancs,GB,1641.37,9.67,1719.11,10.14,25.91,0.16,460,33.0,267,22.0,191,10.0,2,1.0,58.04,0.66,2026-08-31,-,0,191.0
237,-4,Garlett,-,1641.33,-0.27,1731.06,3.66,29.91,1.31,478,7.0,290,5.0,188,2.0,0,0.0,60.67,0.16,2026-08-16,P,4,389.0
238,-21,Flower4,-,1640.14,-11.83,1754.34,-17.03,38.07,-1.73,132,15.0,93,7.0,38,8.0,1,0.0,70.45,-3.05,2026-08-31,-,0,931.0
-,-,mushan,CN,1639.78,-3.84,1777.72,0.0,45.98,1.28,252,0.0,139,0.0,109,0.0,4,0.0,55.16,0.0,2025-03-03,GM,1,558.0
239,-12,Dragonite,US,1639.77,-4.39,1704.34,-0.47,21.52,1.3,1095,34.0,624,19.0,460,15.0,11,0.0,56.99,-0.03,2026-08-10,G,4,181.0
-,-,Isaia,KR,1639.73,-4.43,1776.26,0.0,45.51,1.48,312,0.0,199,0.0,111,0.0,2,0.0,63.78,0.0,2024-02-23,M,3,-
-,-,TBow,-,1639.63,-2.64,1826.63,0.0,62.33,0.88,94,0.0,70,0.0,23,0.0,1,0.0,74.47,0.0,2023-02-25,P,2,-
-,-,Mad_Tyrion,IT,1639.17,-2.03,1880.84,0.0,80.55,0.68,66,0.0,63,0.0,3,0.0,0,0.0,95.45,0.0,2022-09-04,-,0,-
-,-,Vorbrock,-,1638.81,-5.24,1741.13,0.0,34.11,1.75,459,0.0,243,0.0,211,0.0,5,0.0,52.94,0.0,2025-07-13,P,12,247.0
240,1,ElKhan,CL,1638.29,-1.27,1700.59,2.21,20.77,1.16,1419,45.0,773,26.0,637,19.0,9,0.0,54.47,0.1,2026-08-12,G,10,160.0
-,-,kuchjir,CZ,1637.98,-3.05,1810.31,0.0,57.45,1.02,258,0.0,157,0.0,100,0.0,1,0.0,60.85,0.0,2021-05-07,GM,2,-
242,-4,Beowls,-,1636.55,-4.28,1752.62,0.0,38.69,1.43,125,0.0,72,0.0,52,0.0,1,0.0,57.6,0.0,2026-05-14,-,0,321.0
241,-11,flaminghito,-,1636.55,-5.7,1729.83,0.0,31.09,1.9,540,0.0,303,0.0,236,0.0,1,0.0,56.11,0.0,2026-05-31,P,8,913.0
-,-,vermiliondk,-,1636.19,-2.9,1805.73,0.0,56.51,0.97,60,0.0,36,0.0,24,0.0,0,0.0,60.0,0.0,2024-07-15,-,0,-
-,-,VikingLeif,-,1635.41,-4.11,1760.09,0.0,41.56,1.37,425,0.0,245,0.0,179,0.0,1,0.0,57.65,0.0,2024-01-05,P,8,-
243,3,LJSHUEN,-,1634.25,-2.82,1746.78,-14.32,37.51,-3.83,116,21.0,68,9.0,47,12.0,1,0.0,58.62,-3.49,2026-07-22,-,0,662.0
-,-,rasattack,-,1632.74,-3.08,1795.29,0.0,54.18,1.03,93,0.0,70,0.0,23,0.0,0,0.0,75.27,0.0,2024-07-01,-,0,-
