Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
123,-9,PlanarFreak,US,1620.98,-2.74,1801.19,0.0,60.07,0.91,63,0.0,43,0.0,20,0.0,0,0.0,68.25,0.0,2026-03-27,G,12,151.0
124,-21,CrownKiller,KR,1620.77,-14.52,1728.33,-13.92,35.86,0.2,182,7.0,105,2.0,77,5.0,0,0.0,57.69,-1.17,2026-08-18,G,2,213.0
-,-,PacificKonradin,-,1620.45,-2.45,1821.07,0.0,66.87,0.82,42,0.0,30,0.0,12,0.0,0,0.0,71.43,0.0,2025-08-11,-,0,711.0
125,-5,Arcee,-,1619.34,0.48,1747.75,-1.53,42.8,-0.67,97,7.0,53,2.0,43,5.0,1,0.0,54.64,-2.03,2026-08-17,M,2,184.0
126,-2,Kimmo,FI,1617.23,3.39,1722.42,5.32,35.06,0.64,180,7.0,96,6.0,83,1.0,1,0.0,53.33,1.31,2026-08-10,GM,1,124.0
127,63,Bad_Horse,-,1616.7,61.0,1827.77,11.5,70.36,-16.5,28,9.0,19,5.0,9,4.0,0,0.0,67.86,-5.82,2026-08-10,-,0,-
128,-13,Momomillion,DE,1616.23,-5.44,1753.12,-16.53,45.63,-3.7,77,12.0,46,5.0,30,7.0,1,0.0,59.74,-3.34,2026-08-31,-,0,83.0
-,-,JeJenan,KR,1615.32,-2.03,1857.68,0.0,80.78,0.68,32,0.0,21,0.0,11,0.0,0,0.0,65.62,0.0,2024-01-05,G,12,-
129,-23,tupper,CA,1615.16,-15.95,1728.89,-18.43,37.91,-0.83,141,10.0,96,3.0,45,7.0,0,0.0,68.09,-2.9,2026-08-13,G,3,78.0
130,-4,Turdle,AT,1615.15,6.32,1735.18,0.01,40.01,-2.1,102,13.0,53,7.0,47,6.0,2,0.0,51.96,0.27,2026-08-30,P,4,111.0
131,46,zcx,-,1615.06,45.15,1816.95,15.56,67.3,-9.86,32,7.0,23,4.0,9,3.0,0,0.0,71.88,-4.12,2026-08-16,-,0,1178.0
-,-,Isaia,KR,1614.67,-1.67,1907.23,0.0,97.52,0.56,25,0.0,19,0.0,6,0.0,0,0.0,76.0,0.0,2023-06-06,M,3,-
132,2,Sunmaster14_LV,LV,1613.33,8.6,1710.05,10.79,32.24,0.73,260,7.0,137,6.0,119,1.0,4,0.0,52.69,0.91,2026-08-22,P,6,137.0
-,-,Raistlin3m,IT,1612.82,-2.81,1788.02,0.0,58.4,0.94,57,0.0,30,0.0,25,0.0,2,0.0,52.63,0.0,2024-10-01,M,2,-
133,-11,gregt,-,1612.7,-1.74,1894.96,0.0,94.09,0.58,18,0.0,15,0.0,3,0.0,0,0.0,83.33,0.0,2026-05-21,P,4,321.0
134,-11,Prautim,-,1611.63,-2.38,1817.61,0.0,68.66,0.79,44,0.0,31,0.0,13,0.0,0,0.0,70.45,0.0,2026-05-27,-,0,729.0
-,-,Veikka,FI,1610.63,-2.32,1822.23,0.0,70.53,0.77,45,0.0,26,0.0,18,0.0,1,0.0,57.78,0.0,2023-11-15,P,10,-
-,-,Pascalotopia,CA,1609.54,-1.7,1897.44,0.0,95.97,0.57,17,0.0,12,0.0,5,0.0,0,0.0,70.59,0.0,2024-09-10,GM,5,-
135,-6,ElKhan,CL,1609.2,1.49,1709.28,3.39,33.36,0.64,227,7.0,127,5.0,97,2.0,3,0.0,55.95,0.5,2026-08-12,G,10,160.0
-,-,LaoHuang,CN,1608.88,-2.67,1801.48,0.0,64.2,0.89,68,0.0,34,0.0,32,0.0,2,0.0,50.0,0.0,2023-11-15,M,3,-
136,-11,jonswar,US,1606.08,-2.97,1771.88,0.0,55.26,0.99,53,0.0,32,0.0,21,0.0,0,0.0,60.38,0.0,2025-11-30,M,1,514.0
137,-10,PhiTrigger,US,1604.6,-3.84,1732.94,0.0,42.78,1.28,118,0.0,62,0.0,56,0.0,0,0.0,52.54,0.0,2026-03-22,M,7,102.0
138,4,Flower4,-,1603.59,5.6,1790.4,-21.56,62.27,-9.05,43,9.0,31,4.0,12,5.0,0,0.0,72.09,-7.32,2026-08-31,-,0,931.0
139,-23,Gagic,CZ,1603.18,-18.41,1719.31,-18.67,38.71,-0.08,119,7.0,68,1.0,51,6.0,0,0.0,57.14,-2.68,2026-08-19,G,5,73.0
140,-8,funnytortoise,ID,1602.49,-4.14,1723.67,0.0,40.4,1.38,152,0.0,81,0.0,67,0.0,4,0.0,53.29,0.0,2026-03-29,G,9,70.0
141,26,Beebs,-,1601.33,24.21,1748.39,13.18,49.02,-3.68,66,9.0,46,6.0,19,3.0,1,0.0,69.7,-0.48,2026-08-21,-,0,463.0
142,-9,eggmancs,GB,1601.27,-4.41,1727.01,-8.52,41.91,-1.37,97,9.0,57,3.0,40,6.0,0,0.0,58.76,-2.6,2026-08-31,-,0,191.0
143,-13,Gyphon,DE,1600.64,-6.18,1733.46,-10.25,44.27,-1.36,90,7.0,54,3.0,35,4.0,1,0.0,60.0,-1.45,2026-08-23,-,0,104.0
-,-,silent_x111,US,1600.46,-1.61,1904.24,0.0,101.26,0.54,20,0.0,13,0.0,7,0.0,0,0.0,65.0,0.0,2022-04-01,GM,14,-
144,-7,Phalanxx,US,1599.97,-3.05,1761.79,0.0,53.94,1.02,58,0.0,40,0.0,18,0.0,0,0.0,68.97,0.0,2026-05-26,-,0,95.0
145,16,Rolls.Royal,DE,1597.28,16.94,1731.8,12.63,44.84,-1.44,94,7.0,61,5.0,33,2.0,0,0.0,64.89,0.52,2026-08-13,-,0,226.0
146,-6,Netopier,SK,1596.91,-4.53,1710.44,0.0,37.85,1.51,205,0.0,97,0.0,106,0.0,2,0.0,47.32,0.0,2025-11-30,M,4,97.0
-,-,Shorty55,-,1596.41,-1.52,1919.12,0.0,107.57,0.51,19,0.0,14,0.0,4,0.0,1,0.0,73.68,0.0,2022-04-01,M,3,-
147,111,GrandHedgehog,RU,1594.09,86.31,1827.98,38.2,77.96,-16.04,25,7.0,19,5.0,6,2.0,0,0.0,76.0,-1.78,2026-08-12,-,0,-
148,-10,Dots,DE,1593.78,-8.55,1806.58,-19.88,70.93,-3.78,32,3.0,18,1.0,14,2.0,0,0.0,56.25,-2.37,2026-07-16,GM,2,123.0
149,2,Watlersen,-,1592.86,4.44,1722.8,1.08,43.31,-1.12,86,7.0,52,4.0,34,3.0,0,0.0,60.47,-0.29,2026-08-11,-,0,195.0
-,-,MikeyLear,-,1592.71,-2.68,1776.78,0.0,61.36,0.89,52,0.0,38,0.0,14,0.0,0,0.0,73.08,0.0,2025-05-20,-,0,478.0
-,-,gothark,PL,1592.19,-2.58,1782.79,0.0,63.53,0.86,47,0.0,29,0.0,17,0.0,1,0.0,61.7,0.0,2025-05-21,G,2,74.0
150,-14,BitterBlossom,CN,1592.1,-11.65,1751.15,-13.52,53.02,-0.62,81,7.0,53,5.0,28,2.0,0,0.0,65.43,0.57,2026-08-13,-,0,158.0
-,-,Galinlik,-,1591.48,-1.64,1890.87,0.0,99.8,0.55,24,0.0,19,0.0,5,0.0,0,0.0,79.17,0.0,2023-06-06,-,0,-
151,-2,weisswurst,NL,1591.1,-0.52,1755.15,-3.09,54.68,-0.86,52,3.0,29,1.0,23,2.0,0,0.0,55.77,-1.37,2026-07-17,M,4,120.0
-,-,josqvin,-,1589.46,-1.45,1926.91,0.0,112.48,0.48,16,0.0,11,0.0,4,0.0,1,0.0,68.75,0.0,2022-03-01,-,0,-
152,-2,Hisbossness,US,1588.3,-2.36,1725.36,-1.9,45.69,0.16,84,3.0,50,1.0,33,2.0,1,0.0,59.52,-0.97,2026-07-13,-,0,135.0
153,9,LeonidasI,-,1587.92,7.62,1712.89,7.1,41.66,-0.18,120,7.0,70,6.0,49,1.0,1,0.0,58.33,1.69,2026-08-31,-,0,107.0
154,-7,WhateverParsley,-,1587.8,-4.62,1721.02,-3.86,44.41,0.25,94,3.0,50,1.0,44,2.0,0,0.0,53.19,-0.66,2026-07-18,P,12,106.0
155,-9,jingjing123,CN,1587.66,-4.84,1694.9,0.0,35.75,1.61,186,0.0,106,0.0,77,0.0,3,0.0,56.99,0.0,2026-05-25,-,0,147.0
156,62,Vortex1612,-,1585.98,46.8,1778.35,22.74,64.12,-8.02,45,7.0,27,5.0,18,2.0,0,0.0,60.0,2.11,2026-08-14,-,0,1287.0
157,28,phoang,-,1584.99,25.34,1714.44,19.98,43.15,-1.79,96,10.0,58,7.0,37,2.0,1,1.0,60.42,1.12,2026-08-13,-,0,255.0
158,-5,Tim248,-,1584.49,-2.18,1810.21,0.0,75.24,0.73,46,0.0,40,0.0,4,0.0,2,0.0,86.96,0.0,2026-03-30,-,0,863.0
159,186,Silvester,-,1583.47,142.71,1778.75,108.74,65.09,-11.32,37,11.0,30,11.0,7,0.0,0,0.0,81.08,8.0,2026-08-31,-,0,-
160,-12,jhutc,GB,1583.13,-8.92,1707.04,-12.51,41.3,-1.2,101,9.0,62,4.0,37,5.0,2,0.0,61.39,-1.65,2026-08-15,-,0,113.0
161,-18,flutter,US,1582.49,-14.25,1687.61,-13.23,35.04,0.34,183,7.0,95,1.0,86,6.0,2,0.0,51.91,-1.5,2026-08-10,P,2,172.0
162,-7,Footloop,CA,1582.24,-2.32,1793.74,0.0,70.5,0.77,40,0.0,26,0.0,14,0.0,0,0.0,65.0,0.0,2026-05-13,GM,7,-
-,-,Lothar,US,1581.0,-2.47,1780.56,0.0,66.52,0.82,48,0.0,31,0.0,17,0.0,0,0.0,64.58,0.0,2025-05-16,G,6,509.0
163,-7,CouchKing,PK,1580.67,-3.83,1710.28,0.0,43.2,1.28,117,0.0,66,0.0,49,0.0,2,0.0,56.41,0.0,2026-04-04,P,2,99.0
-,-,Doughnut,GB,1579.69,-2.38,1786.03,0.0,68.78,0.79,44,0.0,28,0.0,15,0.0,1,0.0,63.64,0.0,2025-07-02,G,6,308.0
164,-7,NFGM,DE,1579.07,-4.54,1740.12,-16.14,53.68,-3.87,56,7.0,36,2.0,18,5.0,2,0.0,64.29,-5.1,2026-08-10,-,0,306.0
165,-7,HeirOfValyria,-,1578.39,-4.43,1695.24,-5.57,38.95,-0.38,125,7.0,69,3.0,53,4.0,3,0.0,55.2,-0.73,2026-08-21,P,14,190.0
166,15,richardhell,UA,1578.24,14.55,1707.45,11.56,43.07,-1.0,97,7.0,60,4.0,36,3.0,1,0.0,61.86,-0.36,2026-08-14,-,0,214.0
167,-7,virvett,BR,1577.5,-3.94,1703.81,0.0,42.1,1.31,113,0.0,58,0.0,55,0.0,0,0.0,51.33,0.0,2026-05-31,G,2,164.0
-,-,occupied,-,1576.83,-1.75,1856.98,0.0,93.38,0.58,21,0.0,15,0.0,6,0.0,0,0.0,71.43,0.0,2024-07-15,M,2,161.0
-,-,ArtPlay,FR,1576.75,-2.28,1792.26,0.0,71.84,0.76,43,0.0,25,0.0,17,0.0,1,0.0,58.14,0.0,2023-11-15,P,4,-
168,-4,ciufile,-,1575.73,-2.99,1740.65,0.0,54.97,1.0,56,0.0,37,0.0,19,0.0,0,0.0,66.07,0.0,2026-05-21,-,0,163.0
169,114,Nepgear,-,1574.25,91.25,1792.38,56.1,72.71,-11.72,27,7.0,20,6.0,7,1.0,0,0.0,74.07,4.07,2026-08-25,-,0,709.0
170,-2,Djinges,-,1574.12,-2.04,1814.6,0.0,80.16,0.68,34,0.0,21,0.0,13,0.0,0,0.0,61.76,0.0,2026-05-13,-,0,-
171,-6,Shadowiscool500,US,1574.02,-3.98,1699.36,0.0,41.78,1.33,134,0.0,79,0.0,55,0.0,0,0.0,58.96,0.0,2026-02-18,G,2,116.0
-,-,bobaboba,-,1574.01,-1.65,1871.41,0.0,99.14,0.55,18,0.0,14,0.0,4,0.0,0,0.0,77.78,0.0,2024-07-30,-,0,-
172,-6,Boyo,TW,1573.9,-3.95,1699.18,0.0,41.76,1.32,127,0.0,70,0.0,54,0.0,3,0.0,55.12,0.0,2026-01-29,G,2,54.0
173,88,lhrljr,SG,1573.74,68.44,1748.5,32.31,58.25,-12.04,45,13.0,32,9.0,13,4.0,0,0.0,71.11,-0.77,2026-08-31,-,0,852.0
174,-11,ed_vins,LV,1573.68,-6.03,1680.67,-4.84,35.66,0.4,173,7.0,104,2.0,68,5.0,1,0.0,60.12,-1.33,2026-08-13,-,0,114.0
-,-,busti,BE,1573.62,-1.98,1822.85,0.0,83.08,0.66,34,0.0,23,0.0,11,0.0,0,0.0,67.65,0.0,2023-10-05,-,0,-
175,-6,Magnetiseur,DE,1573.49,-2.53,1767.57,0.0,64.69,0.84,47,0.0,28,0.0,19,0.0,0,0.0,59.57,0.0,2026-05-25,P,10,57.0
176,-22,Firedart,GB,1573.49,-12.08,1670.9,-9.67,32.47,0.8,270,7.0,136,2.0,131,5.0,3,0.0,50.37,-0.58,2026-08-24,P,6,86.0
-,-,Veivi,FI,1573.49,-1.59,1882.26,0.0,102.92,0.53,20,0.0,14,0.0,6,0.0,0,0.0,70.0,0.0,2022-04-08,GM,4,-
-,-,GunKer,-,1573.45,-2.89,1745.15,0.0,57.23,0.96,70,0.0,42,0.0,27,0.0,1,0.0,60.0,0.0,2025-08-18,G,2,224.0
177,-25,JimmyLin,TW,1572.2,-15.03,1674.18,-13.55,33.99,0.49,211,7.0,109,2.0,101,5.0,1,0.0,51.66,-0.79,2026-08-22,M,2,152.0
178,32,takusto_II,JP,1572.15,29.67,1718.78,24.53,48.88,-1.71,86,6.0,45,4.0,41,2.0,0,0.0,52.33,1.08,2026-08-31,M,3,59.0
179,58,Michiel,BE,1570.55,46.46,1803.38,9.11,77.61,-12.45,25,6.0,14,3.0,10,3.0,1,0.0,56.0,-1.89,2026-08-31,-,0,176.0
180,32,FenPlays,RU,1569.77,27.9,1688.56,26.63,39.6,-0.42,108,7.0,63,6.0,45,1.0,0,0.0,58.33,1.89,2026-08-23,-,0,221.0
181,-7,Shmu,-,1569.62,-1.71,1856.38,0.0,95.59,0.57,20,0.0,15,0.0,5,0.0,0,0.0,75.0,0.0,2026-05-26,-,0,578.0
182,-9,Alistxi,-,1569.32,-2.57,1761.3,0.0,64.0,0.86,50,0.0,34,0.0,16,0.0,0,0.0,68.0,0.0,2026-05-21,-,0,1287.0
183,53,mrcy,HU,1567.1,40.67,1797.25,24.93,76.72,-5.25,30,3.0,22,2.0,8,1.0,0,0.0,73.33,-0.74,2026-07-10,-,0,726.0
184,-8,Neandrtalec,-,1566.88,-3.62,1703.57,0.0,45.56,1.21,87,0.0,48,0.0,38,0.0,1,0.0,55.17,0.0,2026-05-19,-,0,291.0
185,-40,Vangelisb,GR,1566.39,-28.14,1675.97,-28.0,36.53,0.05,150,7.0,82,0.0,67,7.0,1,0.0,54.67,-2.67,2026-08-21,G,6,142.0
-,-,isman,ES,1566.15,-2.87,1737.88,0.0,57.24,0.96,61,0.0,35,0.0,25,0.0,1,0.0,57.38,0.0,2025-08-13,G,2,182.0
186,-11,Thisisnotasmile,GB,1565.96,-4.87,1667.68,0.0,33.9,1.62,224,0.0,120,0.0,100,0.0,4,0.0,53.57,0.0,2026-05-31,P,2,171.0
187,-28,Jonny125,RU,1565.73,-16.71,1666.29,-14.26,33.52,0.82,242,6.0,123,1.0,114,5.0,5,0.0,50.83,-0.86,2026-08-02,P,2,173.0
188,-16,fathope,SK,1562.86,-9.17,1672.0,-9.04,36.38,0.04,161,7.0,89,2.0,69,5.0,3,0.0,55.28,-1.21,2026-08-16,P,2,168.0
189,-45,zoiedberg,BE,1562.5,-32.97,1769.14,-43.45,68.88,-3.49,36,3.0,21,0.0,15,3.0,0,0.0,58.33,-5.31,2026-07-08,-,0,265.0
190,29,Notbot66,FI,1561.77,23.68,1691.91,20.11,43.38,-1.19,88,7.0,49,5.0,39,2.0,0,0.0,55.68,1.36,2026-08-10,-,0,169.0
191,-11,GerionLannister,CZ,1561.64,-2.31,1773.45,0.0,70.6,0.77,39,0.0,30,0.0,9,0.0,0,0.0,76.92,0.0,2026-02-10,-,0,231.0
-,-,Sjir,NL,1561.59,-2.06,1799.91,0.0,79.44,0.69,36,0.0,23,0.0,12,0.0,1,0.0,63.89,0.0,2024-07-15,M,5,-
192,-21,SwaulgustusCaesar,-,1561.28,-12.61,1781.18,-53.55,73.3,-13.65,26,7.0,15,2.0,11,5.0,0,0.0,57.69,-10.73,2026-08-13,-,0,-
-,-,Bool,-,1561.18,-1.81,1832.65,0.0,90.49,0.6,27,0.0,19,0.0,8,0.0,0,0.0,70.37,0.0,2023-07-18,-,0,-
193,-11,lcj,-,1561.12,-2.46,1760.92,0.0,66.6,0.82,44,0.0,33,0.0,10,0.0,1,0.0,75.0,0.0,2026-02-28,-,0,677.0
-,-,eNroamer,LV,1560.81,-3.66,1695.52,0.0,44.9,1.22,140,0.0,84,0.0,51,0.0,5,0.0,60.0,0.0,2025-09-04,G,10,196.0
194,28,arDKee,-,1560.53,24.59,1798.87,7.14,79.45,-5.82,31,3.0,25,2.0,5,1.0,1,0.0,80.65,-1.49,2026-07-18,-,0,589.0
195,-12,Buldozer_bga,-,1559.62,-3.12,1717.6,0.0,52.66,1.04,65,0.0,35,0.0,29,0.0,1,0.0,53.85,0.0,2026-03-31,-,0,166.0
196,52,Andiii,-,1559.46,41.56,1757.84,22.35,66.13,-6.4,40,6.0,25,3.0,15,3.0,0,0.0,62.5,-2.21,2026-08-20,-,0,662.0
197,-19,gamblerch,CL,1557.48,-11.53,1665.95,-10.91,36.16,0.21,164,7.0,89,2.0,75,5.0,0,0.0,54.27,-1.14,2026-08-14,-,0,306.0
198,22,Zegs,-,1557.02,19.29,1721.05,11.47,54.68,-2.61,49,7.0,30,6.0,19,1.0,0,0.0,61.22,4.08,2026-08-14,P,4,441.0
-,-,Bidenbaum,-,1556.73,-1.35,1918.89,0.0,120.72,0.45,10,0.0,9,0.0,1,0.0,0,0.0,90.0,0.0,2025-08-27,-,0,522.0
199,-15,LuckyAnesa,-,1556.31,-3.64,1691.4,0.0,45.03,1.21,110,0.0,57,0.0,51,0.0,2,0.0,51.82,0.0,2026-03-23,-,0,271.0
200,-14,gomensky,CZ,1555.68,-2.64,1741.94,0.0,62.09,0.88,66,0.0,47,0.0,18,0.0,1,0.0,71.21,0.0,2026-05-29,G,2,96.0
201,-14,Dvale112,US,1554.71,-3.48,1697.71,0.0,47.67,1.16,85,0.0,47,0.0,36,0.0,2,0.0,55.29,0.0,2026-04-01,G,12,148.0
202,-8,jacksonray,-,1554.65,1.82,1685.59,-0.87,43.65,-0.9,95,7.0,60,4.0,32,2.0,3,1.0,63.16,-0.48,2026-08-09,-,0,491.0
203,-11,Adamez,PL,1554.2,0.37,1671.24,-0.83,39.01,-0.4,135,7.0,70,3.0,64,4.0,1,0.0,51.85,-0.49,2026-08-11,-,0,192.0
204,-15,Dayvs,-,1553.48,-2.37,1657.08,-1.19,34.53,0.39,199,7.0,110,3.0,87,4.0,2,0.0,55.28,-0.45,2026-08-11,-,0,205.0
-,-,Rabbles,AU,1552.92,-1.42,1897.2,0.0,114.76,0.47,16,0.0,12,0.0,4,0.0,0,0.0,75.0,0.0,2022-03-01,M,1,-
-,-,RutgerHauer,SE,1552.88,-2.27,1769.89,0.0,72.34,0.76,36,0.0,20,0.0,16,0.0,0,0.0,55.56,0.0,2025-08-27,M,2,75.0
205,68,sTeVej,-,1552.83,64.43,1794.61,15.84,80.59,-16.2,31,7.0,24,5.0,7,2.0,0,0.0,77.42,-1.75,2026-08-16,-,0,-
206,-15,Tamirys,US,1551.78,-2.16,1781.12,0.0,76.44,0.72,36,0.0,24,0.0,12,0.0,0,0.0,66.67,0.0,2026-05-18,GM,9,69.0
207,-19,Magesolo,DE,1551.77,-4.92,1656.5,0.0,34.91,1.64,244,0.0,130,0.0,111,0.0,3,0.0,53.28,0.0,2026-03-25,P,10,174.0
208,-15,Obinger_Alphons,AT,1550.45,-2.98,1679.01,-5.92,42.85,-0.98,94,7.0,50,3.0,44,4.0,0,0.0,53.19,-0.83,2026-08-16,-,0,125.0
209,-14,brunoerwin,-,1548.52,-2.94,1716.09,0.0,55.86,0.98,57,0.0,33,0.0,22,0.0,2,0.0,57.89,0.0,2026-03-23,P,2,119.0
210,20,kenchan,HK,1548.23,17.75,1650.22,19.38,34.0,0.54,238,7.0,128,6.0,108,1.0,2,0.0,53.78,0.97,2026-08-15,G,8,170.0
211,-15,yaba,PL,1547.82,-2.54,1741.16,0.0,64.45,0.85,45,0.0,23,0.0,21,0.0,1,0.0,51.11,0.0,2026-05-23,M,6,55.0
212,-15,LT.Stuntovic,-,1546.74,-2.9,1715.94,0.0,56.4,0.97,64,0.0,35,0.0,29,0.0,0,0.0,54.69,0.0,2026-05-23,G,12,274.0
213,-12,invalidName,NO,1546.14,-1.84,1813.19,0.0,89.02,0.61,23,0.0,15,0.0,8,0.0,0,0.0,65.22,0.0,2026-05-18,GM,2,-
-,-,Vorbrock,-,1545.91,-2.38,1751.74,0.0,68.61,0.79,37,0.0,21,0.0,15,0.0,1,0.0,56.76,0.0,2025-07-13,P,12,247.0
214,-16,fugg,US,1545.78,-3.71,1680.1,0.0,44.78,1.24,131,0.0,79,0.0,52,0.0,0,0.0,60.31,0.0,2026-04-02,G,2,473.0
215,28,Garlett,-,1545.56,24.44,1680.56,20.01,45.0,-1.48,86,7.0,44,5.0,42,2.0,0,0.0,51.16,1.79,2026-08-16,P,4,389.0
216,-17,Qiubag,PL,1545.23,-4.21,1663.64,0.0,39.47,1.4,147,0.0,74,0.0,72,0.0,1,0.0,50.34,0.0,2026-03-29,G,6,135.0
217,-17,rap2,HK,1544.55,-3.7,1678.62,0.0,44.69,1.23,97,0.0,53,0.0,43,0.0,1,0.0,54.64,0.0,2026-02-11,G,6,202.0
218,32,Muning,-,1544.17,27.89,1697.72,19.52,51.18,-2.79,61,7.0,37,4.0,24,3.0,0,0.0,60.66,-0.45,2026-08-14,-,0,565.0
-,-,Hsugneslie,-,1543.91,-1.88,1806.37,0.0,87.48,0.63,32,0.0,18,0.0,13,0.0,1,0.0,56.25,0.0,2024-08-11,G,8,-
219,-17,jhamra,DE,1543.78,-3.13,1702.88,0.0,53.03,1.04,72,0.0,47,0.0,25,0.0,0,0.0,65.28,0.0,2026-03-22,-,0,372.0
220,-17,Kor,BE,1543.4,-3.14,1699.41,-10.24,52.0,-2.37,63,7.0,36,4.0,26,3.0,1,0.0,57.14,0.0,2026-08-21,-,0,251.0
221,48,llsgnm,-,1542.87,47.85,1722.11,29.43,59.75,-6.14,42,7.0,28,5.0,14,2.0,0,0.0,66.67,0.96,2026-08-13,-,0,488.0
222,-17,ruby_buby,US,1542.64,-3.21,1695.78,0.0,51.04,1.07,65,0.0,39,0.0,26,0.0,0,0.0,60.0,0.0,2026-05-22,-,0,174.0
223,9,Sellux,IT,1542.08,12.29,1669.46,8.47,42.46,-1.27,97,9.0,48,4.0,49,5.0,0,0.0,49.48,-0.52,2026-08-31,-,0,203.0
224,-103,kevinsbane,-,1541.75,-73.3,1754.38,-118.12,70.88,-14.94,31,10.0,20,2.0,11,8.0,0,0.0,64.52,-21.19,2026-08-10,-,0,-
225,-16,Naleenae,BE,1541.58,-1.82,1812.05,0.0,90.16,0.61,24,0.0,16,0.0,8,0.0,0,0.0,66.67,0.0,2026-01-28,-,0,757.0
226,-18,Romendil,IT,1541.44,-2.08,1777.03,0.0,78.53,0.69,35,0.0,25,0.0,10,0.0,0,0.0,71.43,0.0,2026-05-21,G,12,229.0
227,-20,maxolino,IT,1540.51,-3.46,1683.42,0.0,47.64,1.15,81,0.0,50,0.0,31,0.0,0,0.0,61.73,0.0,2026-03-21,G,6,140.0
228,-17,Olesch,DE,1540.05,-2.42,1743.27,0.0,67.74,0.81,43,0.0,26,0.0,17,0.0,0,0.0,60.47,0.0,2026-05-26,P,2,207.0
229,-5,maunzzz,SE,1539.32,4.64,1670.98,-3.01,43.89,-2.55,89,10.0,51,4.0,37,6.0,1,0.0,57.3,-2.19,2026-08-11,-,0,162.0
-,-,Cleanbulk,NL,1538.96,-1.69,1828.04,0.0,96.36,0.56,25,0.0,16,0.0,8,0.0,1,0.0,64.0,0.0,2023-06-06,M,5,-
230,-17,Amorin,ES,1538.36,-3.2,1693.59,0.0,51.74,1.07,85,0.0,46,0.0,39,0.0,0,0.0,54.12,0.0,2026-05-19,-,0,212.0
231,-17,Terence,-,1537.35,-2.9,1635.97,-0.89,32.87,0.67,252,7.0,128,4.0,122,3.0,2,0.0,50.79,0.18,2026-08-10,G,6,235.0
232,226,condemor,-,1537.19,165.15,1837.77,64.6,100.19,-33.52,15,7.0,14,6.0,1,1.0,0,0.0,93.33,-6.67,2026-08-08,-,0,-
233,23,Straszyk,PL,1536.95,27.53,1727.24,21.64,63.43,-1.96,50,3.0,27,2.0,22,1.0,1,0.0,54.0,0.81,2026-07-14,G,4,179.0
-,-,MruczekW,PL,1536.45,-2.5,1733.34,0.0,65.63,0.83,42,0.0,29,0.0,12,0.0,1,0.0,69.05,0.0,2024-10-01,G,4,1245.0
234,125,bluecube,-,1536.44,104.92,1809.5,41.37,91.02,-21.19,18,6.0,11,3.0,5,3.0,2,0.0,61.11,-5.56,2026-08-31,-,0,1287.0
235,-20,Dragonite,US,1536.26,-3.74,1668.95,0.0,44.23,1.25,106,0.0,56,0.0,49,0.0,1,0.0,52.83,0.0,2026-03-22,G,4,181.0
236,-32,Spence2102,GB,1536.16,-10.24,1666.1,-11.97,43.31,-0.58,95,7.0,54,4.0,40,3.0,1,0.0,56.84,0.02,2026-08-12,G,2,180.0
237,126,Sonder.,-,1535.94,105.79,1778.34,58.4,80.8,-15.8,22,7.0,19,6.0,3,1.0,0,0.0,86.36,-0.31,2026-08-08,-,0,-
-,-,zanydruid,-,1535.51,-1.45,1874.03,0.0,112.84,0.48,16,0.0,11,0.0,5,0.0,0,0.0,68.75,0.0,2022-03-01,-,0,-
-,-,ranch99,US,1535.24,-1.75,1815.37,0.0,93.38,0.58,23,0.0,17,0.0,5,0.0,1,0.0,73.91,0.0,2025-05-16,GM,1,578.0
238,-22,ChipsAhoya,US,1533.54,-6.32,1631.94,-4.29,32.8,0.68,263,7.0,134,2.0,126,5.0,3,0.0,50.95,-0.61,2026-08-11,P,8,209.0
-,-,Miklos,HU,1532.71,-3.67,1667.06,0.0,44.78,1.22,147,0.0,81,0.0,64,0.0,2,0.0,55.1,0.0,2024-10-01,-,0,1245.0
239,89,xiaoduan,-,1532.28,80.2,1731.84,53.96,66.52,-8.75,34,7.0,27,6.0,7,1.0,0,0.0,79.41,1.63,2026-08-13,-,0,-
240,-17,baodalanxin,CN,1531.22,-3.71,1664.54,0.0,44.44,1.24,117,0.0,70,0.0,47,0.0,0,0.0,59.83,0.0,2026-03-26,G,2,248.0
241,-16,BahbUrge,-,1531.21,-2.57,1721.97,0.0,63.59,0.86,42,0.0,28,0.0,12,0.0,2,0.0,66.67,0.0,2026-05-23,-,0,310.0
-,-,FoLKeN91,FR,1530.75,-2.08,1766.27,0.0,78.51,0.69,36,0.0,22,0.0,13,0.0,1,0.0,61.11,0.0,2025-05-14,M,2,578.0
242,-14,OlaWictorin,SE,1530.1,-2.62,1718.0,0.0,62.63,0.87,51,0.0,34,0.0,15,0.0,2,0.0,66.67,0.0,2026-05-26,G,3,150.0
243,-16,NapoleonB,PL,1530.01,-2.99,1695.84,0.0,55.28,1.0,75,0.0,41,0.0,34,0.0,0,0.0,54.67,0.0,2026-04-03,-,0,989.0
244,-3,Pieroz88,-,1529.88,8.6,1648.61,8.54,39.58,-0.02,124,6.0,63,5.0,58,1.0,3,0.0,50.81,1.66,2026-08-09,-,0,296.0
