Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
822,-47,javimb89,ES,1299.36,-14.87,1382.59,-10.63,27.74,1.41,414,10.0,177,1.0,236,9.0,1,0.0,42.75,-0.81,2026-08-04,-,0,446.0
-,-,Reallaurin,-,1299.3,-1.57,1612.41,0.0,104.37,0.52,18,0.0,13,0.0,3,0.0,2,0.0,72.22,0.0,2021-06-02,-,0,-
-,-,jazzbaek,-,1299.24,-1.37,1656.25,0.0,119.0,0.46,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2021-03-02,-,0,-
-,-,Aksan,-,1299.16,-1.96,1549.32,0.0,83.39,0.65,24,0.0,14,0.0,9,0.0,1,0.0,58.33,0.0,2023-12-03,-,0,-
-,-,FLOW_OF_C_H,-,1298.84,-1.17,1717.8,0.0,139.66,0.39,8,0.0,6,0.0,2,0.0,0,0.0,75.0,0.0,2024-02-23,-,0,-
-,-,Bluebird503,-,1298.58,-2.87,1469.37,0.0,56.93,0.96,86,0.0,43,0.0,43,0.0,0,0.0,50.0,0.0,2023-03-01,-,0,-
-,-,thelittlejim,-,1298.53,-3.27,1454.11,0.0,51.86,1.09,108,0.0,53,0.0,54,0.0,1,0.0,49.07,0.0,2024-03-17,-,0,-
-,-,Luedegast,-,1298.34,-1.67,1591.88,0.0,97.85,0.56,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2024-04-04,-,0,-
823,-40,KTown,-,1298.33,-11.99,1391.5,-7.83,31.06,1.39,354,4.0,148,1.0,204,3.0,2,0.0,41.81,-0.19,2026-07-30,-,0,589.0
824,51,Izayoi,-,1298.12,34.19,1502.53,12.96,68.14,-7.08,30,6.0,16,3.0,14,3.0,0,0.0,53.33,-0.84,2026-07-13,-,0,-
-,-,DVDripXvid,-,1297.26,-1.83,1565.09,0.0,89.27,0.61,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2025-03-10,-,0,729.0
-,-,Dedengkot,-,1297.13,-2.89,1468.19,0.0,57.02,0.96,114,0.0,56,0.0,57,0.0,1,0.0,49.12,0.0,2023-12-03,-,0,-
-,-,osterangen,-,1297.08,-3.49,1441.05,0.0,47.99,1.16,234,0.0,111,0.0,119,0.0,4,0.0,47.44,0.0,2023-07-15,-,0,-
-,-,arixe,-,1296.88,-2.37,1507.65,0.0,70.26,0.79,72,0.0,39,0.0,32,0.0,1,0.0,54.17,0.0,2021-08-18,-,0,-
825,-19,LudoH,-,1296.13,-2.09,1530.86,0.0,78.24,0.7,26,0.0,12,0.0,13,0.0,1,0.0,46.15,0.0,2026-01-27,-,0,872.0
826,-3,Garban7,-,1295.42,7.98,1394.43,8.62,33.0,0.22,322,10.0,134,7.0,186,3.0,2,0.0,41.61,0.9,2026-08-07,-,0,541.0
827,-131,Akametsu,-,1295.32,-50.12,1525.61,-54.87,76.76,-1.59,26,2.0,18,0.0,8,2.0,0,0.0,69.23,-5.77,2026-06-23,-,0,-
828,-41,saiggo16,ES,1295.25,-13.98,1410.93,-11.88,38.56,0.7,258,4.0,105,0.0,152,4.0,1,0.0,40.7,-0.64,2026-07-31,-,0,-
-,-,deleted_user_9880390,-,1294.52,-2.77,1472.05,0.0,59.18,0.92,66,0.0,36,0.0,30,0.0,0,0.0,54.55,0.0,2024-05-24,-,0,-
829,-3,verbalg,-,1294.46,7.89,1413.73,8.93,39.76,0.35,104,4.0,46,3.0,58,1.0,0,0.0,44.23,1.23,2026-07-28,-,0,720.0
-,-,Martin2021,-,1294.36,-2.57,1488.45,0.0,64.69,0.86,50,0.0,27,0.0,23,0.0,0,0.0,54.0,0.0,2025-07-25,-,0,753.0
-,-,wep,-,1294.21,-2.21,1517.17,0.0,74.32,0.74,48,0.0,21,0.0,27,0.0,0,0.0,43.75,0.0,2020-08-12,P,2,-
830,-18,albinsix,FR,1294.08,0.56,1379.46,4.18,28.46,1.21,708,10.0,301,5.0,403,5.0,4,0.0,42.51,0.1,2026-08-02,-,0,517.0
831,-24,KubikD,-,1293.7,-2.65,1480.4,0.0,62.23,0.88,48,0.0,24,0.0,24,0.0,0,0.0,50.0,0.0,2026-01-20,-,0,529.0
832,-22,Rubberchicken,AU,1293.02,-1.13,1726.3,0.0,144.43,0.38,8,0.0,8,0.0,0,0.0,0,0.0,100.0,0.0,2026-01-02,-,0,-
-,-,TBC,-,1292.77,-1.54,1611.03,0.0,106.08,0.51,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-04-04,-,0,-
-,-,jratana1,-,1292.39,-1.31,1667.19,0.0,124.94,0.44,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2024-04-04,-,0,-
833,-11,Dumnac,FR,1292.25,4.68,1381.24,7.57,29.66,0.96,284,10.0,125,5.0,156,5.0,3,0.0,44.01,0.21,2026-08-05,-,0,611.0
834,-26,Gurhuntar,-,1292.15,-2.77,1469.82,0.0,59.22,0.92,50,0.0,24,0.0,25,0.0,1,0.0,48.0,0.0,2026-03-19,-,0,872.0
-,-,Joalm,-,1292.09,-2.79,1471.38,0.0,59.76,0.93,96,0.0,47,0.0,49,0.0,0,0.0,48.96,0.0,2022-09-04,-,0,-
-,-,Arccos,GR,1291.94,-3.88,1444.06,0.0,50.71,1.29,278,0.0,123,0.0,154,0.0,1,0.0,44.24,0.0,2023-05-25,P,4,-
-,-,Bahul,-,1291.64,-1.63,1593.03,0.0,100.46,0.54,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-04-04,-,0,-
-,-,wirymen,PL,1291.09,-3.65,1428.77,0.0,45.9,1.22,166,0.0,78,0.0,87,0.0,1,0.0,46.99,0.0,2024-07-01,-,0,-
-,-,carygug,-,1290.88,-2.01,1534.98,0.0,81.37,0.67,30,0.0,14,0.0,16,0.0,0,0.0,46.67,0.0,2022-03-06,-,0,-
-,-,Schallers3000,DE,1290.73,-4.54,1415.22,0.0,41.5,1.51,426,0.0,183,0.0,238,0.0,5,0.0,42.96,0.0,2024-10-01,G,4,-
-,-,TERMINATORDESTROYER,-,1290.71,-0.99,1785.35,0.0,164.88,0.33,6,0.0,5,0.0,0,0.0,1,0.0,83.33,0.0,2020-09-06,-,0,-
-,-,lleviadon,-,1290.36,-2.25,1509.13,0.0,72.92,0.75,54,0.0,26,0.0,28,0.0,0,0.0,48.15,0.0,2021-06-02,G,6,-
835,-33,Rob13,BR,1290.17,-13.61,1392.05,-13.13,33.96,0.16,150,10.0,61,2.0,87,8.0,2,0.0,40.67,-1.47,2026-07-31,-,0,598.0
-,-,fli_pao,-,1289.62,-3.84,1418.82,0.0,43.07,1.28,186,0.0,87,0.0,98,0.0,1,0.0,46.77,0.0,2025-02-28,-,0,716.0
836,-12,Jolli,-,1289.59,2.39,1385.23,5.6,31.88,1.07,256,6.0,105,3.0,147,3.0,4,0.0,41.02,0.22,2026-07-14,-,0,500.0
-,-,dickhui,-,1289.41,-1.23,1685.92,0.0,132.17,0.41,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2021-03-02,-,0,-
837,-23,mowangfeng,-,1289.37,-1.86,1553.49,0.0,88.04,0.62,20,0.0,11,0.0,8,0.0,1,0.0,55.0,0.0,2026-03-21,-,0,1375.0
-,-,Philihp,-,1289.06,-1.97,1540.31,0.0,83.75,0.66,42,0.0,25,0.0,16,0.0,1,0.0,59.52,0.0,2021-12-05,-,0,-
-,-,Slavica,HR,1288.95,-2.82,1464.36,0.0,58.47,0.94,64,0.0,29,0.0,35,0.0,0,0.0,45.31,0.0,2025-03-09,-,0,595.0
838,17,jmcj,-,1288.89,17.13,1425.52,8.7,45.54,-2.81,80,10.0,36,5.0,44,5.0,0,0.0,45.0,0.71,2026-07-31,-,0,1258.0
-,-,stanel,RO,1288.72,-3.53,1442.2,0.0,51.16,1.18,310,0.0,129,0.0,181,0.0,0,0.0,41.61,0.0,2023-02-28,G,4,-
-,-,StudyCZ,-,1287.36,-2.53,1481.89,0.0,64.84,0.84,102,0.0,49,0.0,53,0.0,0,0.0,48.04,0.0,2021-05-30,-,0,-
839,-24,Buiz,DK,1287.18,-3.88,1415.02,0.0,42.62,1.29,172,0.0,81,0.0,91,0.0,0,0.0,47.09,0.0,2026-01-25,-,0,788.0
840,-20,Chenese,-,1286.25,-2.21,1508.46,0.0,74.07,0.74,30,0.0,14,0.0,15,0.0,1,0.0,46.67,0.0,2026-03-18,-,0,1118.0
-,-,Brecker,-,1286.15,-2.79,1464.05,0.0,59.3,0.93,108,0.0,51,0.0,56,0.0,1,0.0,47.22,0.0,2022-08-29,-,0,-
841,-24,Rick80,-,1286.04,-3.19,1377.9,1.01,30.62,1.4,434,4.0,185,2.0,247,2.0,2,0.0,42.63,0.07,2026-08-04,-,0,618.0
-,-,grace,-,1285.87,-2.27,1502.65,0.0,72.26,0.76,36,0.0,21,0.0,15,0.0,0,0.0,58.33,0.0,2025-07-15,-,0,1172.0
-,-,peracottari,-,1285.67,-3.47,1436.43,0.0,50.25,1.16,282,0.0,112,0.0,167,0.0,3,0.0,39.72,0.0,2023-02-18,-,0,-
842,-21,J-Dawg,-,1285.58,-2.34,1496.67,0.0,70.36,0.78,32,0.0,15,0.0,17,0.0,0,0.0,46.88,0.0,2026-03-23,-,0,805.0
-,-,Sotinche,-,1285.51,-3.15,1440.34,0.0,51.61,1.05,156,0.0,71,0.0,83,0.0,2,0.0,45.51,0.0,2023-02-28,-,0,-
-,-,Ryk_Longspear,-,1285.02,-1.85,1549.37,0.0,88.12,0.62,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2022-03-06,-,0,-
843,-38,abobey,ES,1285.01,-16.83,1368.45,-12.96,27.81,1.29,642,10.0,271,0.0,364,10.0,7,0.0,42.21,-0.67,2026-08-03,-,0,534.0
-,-,LaDfBC,-,1284.98,-1.88,1545.26,0.0,86.76,0.63,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2025-05-06,-,0,729.0
844,unretired,oldmutant,-,1284.46,10.23,1427.94,5.6,47.83,-1.54,202,6.0,96,4.0,106,2.0,0,0.0,47.52,0.58,2026-07-17,-,0,-
845,-29,Chriiiss,FR,1284.0,-7.02,1376.59,-3.48,30.86,1.18,452,6.0,187,2.0,261,4.0,4,0.0,41.37,-0.11,2026-07-24,-,0,445.0
-,-,ZacDeMundo,CA,1283.72,-3.44,1427.31,0.0,47.86,1.15,132,0.0,63,0.0,68,0.0,1,0.0,47.73,0.0,2024-09-15,-,0,-
-,-,Abby1991,-,1283.19,-2.15,1511.37,0.0,76.06,0.72,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2022-05-29,-,0,-
846,-21,Schedar,-,1282.69,-4.43,1399.07,0.0,38.79,1.48,236,0.0,106,0.0,128,0.0,2,0.0,44.92,0.0,2026-03-16,-,0,836.0
847,-34,Wiktor,-,1282.51,-9.56,1384.3,-9.35,33.93,0.07,190,10.0,82,4.0,108,6.0,0,0.0,43.16,-0.17,2026-08-10,-,0,414.0
848,-21,tue2k,-,1282.1,-1.87,1544.91,0.0,87.61,0.62,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2026-03-18,-,0,-
849,-30,Michcio,-,1281.22,-7.62,1405.41,-12.5,41.4,-1.63,96,10.0,42,3.0,53,6.0,1,1.0,43.75,-1.6,2026-07-28,-,0,1241.0
-,-,BTA,-,1280.56,-3.34,1432.83,0.0,50.76,1.11,182,0.0,81,0.0,98,0.0,3,0.0,44.51,0.0,2023-05-28,-,0,-
850,-9,greyshade,-,1280.37,1.8,1377.13,5.42,32.26,1.21,432,4.0,191,3.0,238,1.0,3,0.0,44.21,0.28,2026-07-31,-,0,494.0
851,124,amadeo,-,1280.05,71.97,1606.98,-64.48,108.98,-45.48,12,6.0,8,3.0,4,3.0,0,0.0,66.67,-16.66,2026-07-16,-,0,-
-,-,Stu12,-,1279.89,-1.53,1599.15,0.0,106.42,0.51,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2019-12-29,-,0,-
852,81,Conzi,-,1279.79,39.44,1468.58,5.61,62.93,-11.28,42,10.0,21,4.0,20,6.0,1,0.0,50.0,-3.12,2026-07-31,-,0,-
853,-24,longapple,-,1279.78,-1.78,1555.64,0.0,91.95,0.59,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2026-03-14,-,0,-
-,-,SKM,-,1278.82,-1.93,1532.38,0.0,84.52,0.64,24,0.0,13,0.0,10,0.0,1,0.0,54.17,0.0,2023-09-03,-,0,-
854,-18,joecackler,-,1278.6,-1.58,1497.99,-17.35,73.13,-5.26,26,4.0,13,1.0,12,3.0,1,0.0,50.0,-4.55,2026-07-31,-,0,868.0
-,-,Nigma,RU,1278.59,-2.93,1448.61,0.0,56.67,0.98,104,0.0,50,0.0,54,0.0,0,0.0,48.08,0.0,2023-03-01,-,0,-
-,-,jamiu5,-,1278.58,-2.07,1515.61,0.0,79.01,0.69,48,0.0,18,0.0,30,0.0,0,0.0,37.5,0.0,2020-06-28,P,2,-
855,-25,Amarok,-,1278.52,-2.66,1464.42,0.0,61.97,0.89,48,0.0,22,0.0,26,0.0,0,0.0,45.83,0.0,2026-01-26,-,0,1067.0
-,-,Emiliano,IT,1278.41,-3.34,1426.94,0.0,49.51,1.11,228,0.0,102,0.0,126,0.0,0,0.0,44.74,0.0,2024-04-04,-,0,-
-,-,bobis,-,1277.86,-2.18,1505.19,0.0,75.78,0.73,50,0.0,34,0.0,15,0.0,1,0.0,68.0,0.0,2023-08-25,-,0,-
856,-18,HerrBu,-,1277.67,-2.01,1522.43,0.0,81.59,0.67,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2026-01-21,-,0,989.0
-,-,pabula,PL,1277.54,-3.64,1414.89,0.0,45.78,1.21,162,0.0,71,0.0,87,0.0,4,0.0,43.83,0.0,2024-10-01,-,0,-
857,-17,OrionAlpha,-,1277.27,-1.6,1358.76,2.64,27.17,1.41,708,10.0,278,5.0,419,5.0,11,0.0,39.27,0.16,2026-08-11,-,0,512.0
858,-4,Monik,LT,1277.11,4.83,1360.98,8.51,27.96,1.23,704,10.0,276,6.0,421,4.0,7,0.0,39.2,0.3,2026-08-07,-,0,500.0
859,-28,Sapiocek,-,1276.65,-4.4,1398.49,0.0,40.62,1.47,238,0.0,95,0.0,139,0.0,4,0.0,39.92,0.0,2026-01-27,G,2,796.0
-,-,jczas,-,1276.64,-1.98,1524.78,0.0,82.71,0.66,36,0.0,21,0.0,15,0.0,0,0.0,58.33,0.0,2022-05-29,-,0,-
-,-,deleted_user_9275835,-,1276.31,-1.41,1623.54,0.0,115.74,0.47,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2024-12-04,-,0,1287.0
-,-,joaoleal2,-,1276.13,-2.78,1459.84,0.0,61.24,0.93,138,0.0,63,0.0,75,0.0,0,0.0,45.65,0.0,2021-09-05,-,0,-
860,-28,weed14,SG,1276.02,-4.74,1381.81,0.0,35.26,1.58,454,0.0,187,0.0,264,0.0,3,0.0,41.19,0.0,2025-11-27,-,0,932.0
-,-,jezevec_lesni,-,1275.89,-2.43,1477.23,0.0,67.11,0.81,84,0.0,38,0.0,46,0.0,0,0.0,45.24,0.0,2021-03-02,G,2,-
861,-22,taltal,-,1275.61,-3.47,1421.1,0.0,48.5,1.16,84,0.0,37,0.0,46,0.0,1,0.0,44.05,0.0,2026-03-18,-,0,536.0
862,-19,SteffenViisdom,-,1275.55,-2.38,1482.45,0.0,68.97,0.79,36,0.0,16,0.0,20,0.0,0,0.0,44.44,0.0,2026-03-11,-,0,872.0
-,-,KindFortress,-,1275.54,-3.4,1421.8,0.0,48.75,1.13,136,0.0,59,0.0,76,0.0,1,0.0,43.38,0.0,2024-09-04,-,0,1287.0
-,-,HansBugge,NO,1275.47,-4.53,1389.23,0.0,37.92,1.51,308,0.0,136,0.0,169,0.0,3,0.0,44.16,0.0,2025-04-19,-,0,700.0
-,-,pororo2,-,1275.4,-2.03,1518.97,0.0,81.19,0.68,36,0.0,21,0.0,15,0.0,0,0.0,58.33,0.0,2021-12-05,-,0,-
-,-,Medicus,-,1275.27,-2.2,1498.89,0.0,74.54,0.73,34,0.0,15,0.0,19,0.0,0,0.0,44.12,0.0,2025-01-27,-,0,939.0
863,-26,Bonobours,FR,1275.07,-4.66,1385.7,0.0,36.88,1.55,164,0.0,70,0.0,94,0.0,0,0.0,42.68,0.0,2026-01-28,-,0,679.0
864,41,collace,-,1275.06,21.83,1392.0,19.45,38.98,-0.8,118,10.0,45,5.0,71,4.0,2,1.0,38.14,1.1,2026-07-28,-,0,989.0
-,-,BrentC,-,1274.73,-2.7,1456.7,0.0,60.66,0.9,138,0.0,56,0.0,79,0.0,3,0.0,40.58,0.0,2021-12-22,-,0,-
865,-20,Graypilgrim,-,1274.68,-2.35,1484.1,0.0,69.81,0.78,32,0.0,15,0.0,16,0.0,1,0.0,46.88,0.0,2026-05-31,-,0,-
866,-24,Frygian,-,1274.61,-3.45,1419.43,0.0,48.27,1.15,84,0.0,36,0.0,47,0.0,1,0.0,42.86,0.0,2026-01-23,-,0,562.0
-,-,Akio,-,1274.46,-2.27,1495.94,0.0,73.83,0.76,90,0.0,54,0.0,36,0.0,0,0.0,60.0,0.0,2020-11-27,-,0,-
-,-,ivantz,-,1274.39,-2.11,1506.19,0.0,77.27,0.7,72,0.0,38,0.0,34,0.0,0,0.0,52.78,0.0,2020-05-24,-,0,-
867,-20,Fanti,-,1273.99,-1.87,1535.9,0.0,87.3,0.62,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2026-03-12,-,0,-
-,-,AmosCai,-,1273.88,-2.34,1483.04,0.0,69.72,0.78,48,0.0,24,0.0,22,0.0,2,0.0,50.0,0.0,2022-08-29,-,0,-
868,-19,HRG,-,1273.84,-1.43,1362.99,2.66,29.72,1.36,372,6.0,146,3.0,226,3.0,0,0.0,39.25,0.18,2026-06-30,-,0,517.0
-,-,cibernyam,-,1273.73,-3.16,1430.26,0.0,52.18,1.05,100,0.0,46,0.0,53,0.0,1,0.0,46.0,0.0,2024-05-26,-,0,-
869,-35,luckrider,DE,1273.35,-7.31,1366.9,-3.19,31.18,1.37,320,4.0,130,1.0,186,3.0,4,0.0,40.62,-0.2,2026-08-05,-,0,432.0
-,-,Sonaes,-,1273.3,-2.59,1466.72,0.0,64.47,0.86,90,0.0,49,0.0,41,0.0,0,0.0,54.44,0.0,2022-02-27,G,2,-
-,-,Robson_Ponte,-,1272.92,-3.69,1407.85,0.0,44.97,1.23,194,0.0,94,0.0,100,0.0,0,0.0,48.45,0.0,2024-04-04,-,0,-
-,-,LSF,-,1272.9,-0.95,1789.33,0.0,172.15,0.32,6,0.0,6,0.0,0,0.0,0,0.0,100.0,0.0,2020-09-06,-,0,-
870,-24,vgiannog,-,1272.54,-3.96,1398.24,0.0,41.9,1.32,110,0.0,50,0.0,59,0.0,1,0.0,45.45,0.0,2026-05-29,-,0,602.0
871,-86,Kartek,-,1272.08,-37.61,1412.0,-47.75,46.64,-3.38,80,10.0,40,1.0,39,9.0,1,0.0,50.0,-5.71,2026-07-24,-,0,861.0
-,-,Mikeski,-,1272.05,-1.88,1533.41,0.0,87.12,0.63,22,0.0,13,0.0,9,0.0,0,0.0,59.09,0.0,2025-03-23,-,0,939.0
-,-,Vanilla,-,1271.98,-2.23,1491.72,0.0,73.25,0.74,36,0.0,15,0.0,21,0.0,0,0.0,41.67,0.0,2024-09-04,-,0,-
872,-28,FrancoisFerdinand,-,1271.92,-5.44,1412.66,-9.04,46.91,-1.2,90,6.0,40,3.0,49,3.0,1,0.0,44.44,0.39,2026-07-06,-,0,842.0
873,149,KMMAL,-,1271.91,95.49,1480.71,69.86,69.6,-8.54,38,6.0,22,6.0,16,0.0,0,0.0,57.89,7.89,2026-07-07,-,0,-
874,-22,BadEagle,-,1271.86,-2.12,1503.7,0.0,77.28,0.71,26,0.0,11,0.0,14,0.0,1,0.0,42.31,0.0,2026-03-26,-,0,1118.0
-,-,Darkksun,-,1271.86,-2.11,1503.78,0.0,77.31,0.7,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2024-07-01,-,0,-
875,-25,Vyzvejkanec,-,1271.74,-2.52,1468.16,0.0,65.47,0.84,44,0.0,19,0.0,25,0.0,0,0.0,43.18,0.0,2026-03-23,-,0,939.0
876,-25,kingslayer90,-,1271.7,-2.27,1489.52,0.0,72.6,0.76,36,0.0,16,0.0,20,0.0,0,0.0,44.44,0.0,2026-03-14,-,0,805.0
877,-49,Jume,ES,1271.42,-12.37,1357.53,-9.52,28.7,0.95,300,10.0,119,3.0,178,7.0,3,0.0,39.67,-0.33,2026-08-02,-,0,496.0
-,-,bzburnin,-,1270.91,-4.64,1385.24,0.0,38.11,1.55,586,0.0,239,0.0,336,0.0,11,0.0,40.78,0.0,2025-04-19,G,6,707.0
878,-18,dmhalford,IT,1270.81,0.86,1371.91,2.62,33.7,0.58,426,8.0,164,3.0,259,5.0,3,0.0,38.5,-0.02,2026-07-20,-,0,700.0
-,-,Dometcalf,-,1270.6,-2.78,1447.65,0.0,59.02,0.93,70,0.0,34,0.0,35,0.0,1,0.0,48.57,0.0,2024-02-25,-,0,-
879,-44,Drizzt84,-,1270.33,-10.04,1381.86,-8.86,37.18,0.39,200,6.0,80,1.0,118,5.0,2,0.0,40.0,-0.72,2026-07-25,-,0,659.0
880,-24,Cimone,IT,1270.26,-1.43,1611.66,0.0,113.8,0.48,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2026-01-23,-,0,-
-,-,dannymcbride,-,1269.47,-2.18,1494.03,0.0,74.85,0.73,28,0.0,15,0.0,13,0.0,0,0.0,53.57,0.0,2025-01-24,-,0,868.0
-,-,torstenk,-,1269.43,-2.59,1460.03,0.0,63.53,0.86,48,0.0,25,0.0,22,0.0,1,0.0,52.08,0.0,2025-01-26,-,0,1284.0
-,-,Hamsert,-,1269.24,-1.8,1541.28,0.0,90.68,0.6,30,0.0,19,0.0,10,0.0,1,0.0,63.33,0.0,2021-09-05,-,0,-
881,-24,Numsy71,-,1269.01,-2.18,1495.27,0.0,75.42,0.73,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2026-01-24,-,0,717.0
882,-20,TeriyakiJaccuzi,US,1268.74,0.62,1352.3,5.61,27.85,1.66,604,4.0,241,3.0,355,1.0,8,0.0,39.9,0.23,2026-08-04,-,0,502.0
-,-,Backburner,LB,1268.63,-2.88,1441.75,0.0,57.71,0.96,102,0.0,52,0.0,50,0.0,0,0.0,50.98,0.0,2024-04-04,-,0,-
883,-24,JJsDad,-,1267.75,-2.31,1480.32,0.0,70.86,0.77,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2026-03-14,-,0,989.0
-,-,DrewTheBold,-,1267.56,-1.39,1620.4,0.0,117.61,0.46,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2021-03-02,-,0,-
884,-17,Melon6688,CA,1267.55,1.96,1356.45,5.36,29.63,1.13,650,10.0,273,6.0,373,4.0,4,0.0,42.0,0.28,2026-08-03,-,0,742.0
-,-,darkstar75,IT,1267.48,-2.78,1448.97,0.0,60.5,0.93,84,0.0,41,0.0,42,0.0,1,0.0,48.81,0.0,2023-02-12,-,0,-
-,-,Tohuwabohu,-,1266.95,-1.6,1573.76,0.0,102.27,0.53,18,0.0,11,0.0,6,0.0,1,0.0,61.11,0.0,2023-01-15,-,0,-
885,-22,Zzharg,-,1266.49,-1.24,1661.22,0.0,131.58,0.41,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2026-02-07,-,0,-
-,-,Entername,-,1266.12,-1.7,1555.01,0.0,96.3,0.57,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2025-03-27,-,0,939.0
-,-,ysiad,-,1265.67,-2.23,1486.19,0.0,73.51,0.74,36,0.0,23,0.0,13,0.0,0,0.0,63.89,0.0,2023-11-28,-,0,460.0
-,-,Pablito,-,1265.41,-3.46,1407.46,0.0,47.35,1.15,248,0.0,109,0.0,138,0.0,1,0.0,43.95,0.0,2023-08-25,-,0,-
-,-,Vitezslack,-,1265.16,-2.15,1495.0,0.0,76.61,0.72,48,0.0,26,0.0,22,0.0,0,0.0,54.17,0.0,2021-09-05,-,0,-
886,-21,Minkus,-,1265.09,-1.92,1520.03,0.0,84.98,0.64,24,0.0,16,0.0,8,0.0,0,0.0,66.67,0.0,2026-02-01,-,0,1118.0
-,-,PhamNuwen,-,1264.87,-2.4,1469.42,0.0,68.18,0.8,42,0.0,23,0.0,19,0.0,0,0.0,54.76,0.0,2025-01-29,-,0,989.0
-,-,clickk,-,1264.86,-1.66,1560.31,0.0,98.48,0.55,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2025-03-16,-,0,939.0
-,-,Keffo,-,1264.08,-2.48,1463.78,0.0,66.57,0.83,60,0.0,31,0.0,28,0.0,1,0.0,51.67,0.0,2023-01-15,-,0,-
-,-,Derey,-,1264.0,-2.61,1452.17,0.0,62.72,0.87,84,0.0,42,0.0,41,0.0,1,0.0,50.0,0.0,2022-05-27,-,0,-
-,-,macike,-,1263.89,-2.18,1489.27,0.0,75.12,0.73,42,0.0,19,0.0,23,0.0,0,0.0,45.24,0.0,2022-09-04,-,0,-
887,-34,GamesClaw,-,1263.38,-10.11,1379.2,-8.62,38.61,0.5,194,4.0,85,1.0,109,3.0,0,0.0,43.81,-0.4,2026-08-01,-,0,805.0
888,-17,MarcinWol,-,1263.15,-1.66,1558.13,0.0,98.33,0.55,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2026-03-18,-,0,-
-,-,CabalSociety,-,1263.15,-2.82,1437.56,0.0,58.14,0.94,96,0.0,47,0.0,48,0.0,1,0.0,48.96,0.0,2023-04-16,-,0,-
-,-,wylaryzel,AT,1262.84,-3.4,1412.35,0.0,49.84,1.13,168,0.0,78,0.0,88,0.0,2,0.0,46.43,0.0,2023-08-26,-,0,-
889,-20,Norgaimen,-,1262.75,-2.32,1475.05,0.0,70.77,0.77,44,0.0,22,0.0,22,0.0,0,0.0,50.0,0.0,2026-01-27,-,0,-
890,-18,baralex,-,1262.74,-1.99,1510.06,0.0,82.44,0.66,30,0.0,14,0.0,16,0.0,0,0.0,46.67,0.0,2026-01-26,-,0,872.0
-,-,JonJayJanyJanzn,-,1262.7,-1.57,1574.88,0.0,104.06,0.52,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-12-07,-,0,1184.0
891,-18,Deremfi,-,1262.54,-2.06,1501.83,0.0,79.76,0.69,36,0.0,19,0.0,17,0.0,0,0.0,52.78,0.0,2026-01-24,-,0,-
892,-26,StefanGreatFirst,PL,1262.4,-4.09,1388.29,0.0,41.96,1.36,152,0.0,64,0.0,87,0.0,1,0.0,42.11,0.0,2026-01-21,-,0,1067.0
893,-25,nicg,US,1262.35,-2.84,1435.22,0.0,57.62,0.95,58,0.0,27,0.0,31,0.0,0,0.0,46.55,0.0,2026-02-01,-,0,802.0
894,-18,Modiarty,-,1262.16,-1.76,1539.91,0.0,92.58,0.59,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2026-03-19,-,0,-
895,-18,SchutterNL,-,1261.9,-1.83,1530.53,0.0,89.54,0.61,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2026-03-27,-,0,-
-,-,Menno,-,1261.82,-3.49,1405.35,0.0,47.84,1.16,150,0.0,65,0.0,84,0.0,1,0.0,43.33,0.0,2024-07-01,G,2,-
