Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
-,-,oginostok,-,1033.34,-1.52,1354.59,0.0,107.08,0.51,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2020-12-06,-,0,-
-,-,drivebyrobot,-,1032.75,-1.08,1484.17,0.0,150.47,0.36,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-06-28,-,0,-
-,-,DarthElendil,-,1032.59,-1.45,1370.02,0.0,112.48,0.48,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2025-05-04,-,0,1388.0
-,-,mliszewski,-,1031.99,-1.55,1347.17,0.0,105.06,0.52,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2020-12-06,-,0,-
-,-,BigAAA,-,1031.32,-1.32,1401.26,0.0,123.31,0.44,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-04-04,-,0,-
1254,24,BuddhaBoost,-,1030.82,216.45,1243.44,131.29,70.87,-28.39,39,24.0,11,9.0,28,15.0,0,0.0,28.21,14.88,2026-07-28,-,0,-
-,-,Nanu,-,1030.74,-1.59,1338.1,0.0,102.45,0.53,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2025-03-01,-,0,939.0
-,-,Macin,-,1030.58,-1.94,1283.55,0.0,84.32,0.65,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2025-07-16,-,0,1259.0
-,-,szesophie,-,1030.54,-2.62,1218.77,0.0,62.75,0.87,60,0.0,18,0.0,42,0.0,0,0.0,30.0,0.0,2024-11-17,-,0,1287.0
-,-,Dharkan_Kaazar,-,1030.3,-1.15,1456.54,0.0,142.08,0.38,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,Richy_Doulares,-,1029.84,-1.32,1400.04,0.0,123.4,0.44,12,0.0,5,0.0,6,0.0,1,0.0,41.67,0.0,2024-03-03,-,0,-
-,-,Namian,-,1029.6,-1.81,1300.77,0.0,90.39,0.6,36,0.0,12,0.0,24,0.0,0,0.0,33.33,0.0,2024-04-04,-,0,-
-,-,forthetop,-,1029.42,-1.53,1349.83,0.0,106.8,0.51,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2020-09-27,-,0,-
1255,-86,rubenman,-,1029.18,-1.94,1282.81,0.0,84.54,0.65,30,0.0,8,0.0,22,0.0,0,0.0,26.67,0.0,2026-01-10,-,0,-
1256,-68,RAKoS,-,1028.33,23.69,1223.64,10.55,65.1,-4.38,51,6.0,14,2.0,36,4.0,1,0.0,27.45,0.78,2026-08-12,-,0,1067.0
-,-,ludnunes,-,1028.21,-1.95,1279.42,0.0,83.73,0.65,42,0.0,13,0.0,28,0.0,1,0.0,30.95,0.0,2023-01-15,-,0,-
-,-,Cormcolash,-,1027.24,-1.36,1386.74,0.0,119.83,0.45,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2025-04-18,-,0,1373.0
-,-,Mochi1214,-,1026.7,-1.34,1390.91,0.0,121.4,0.45,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2024-02-23,-,0,-
-,-,janneskoehler,-,1026.28,-0.68,1740.55,0.0,238.09,0.23,3,0.0,3,0.0,0,0.0,0,0.0,100.0,0.0,2025-05-04,-,0,1421.0
1257,-83,Decontest,-,1025.35,-1.72,1309.72,0.0,94.79,0.57,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2026-01-15,-,0,1287.0
-,-,JoeBa,-,1025.2,-2.35,1235.24,0.0,70.01,0.78,48,0.0,12,0.0,35,0.0,1,0.0,25.0,0.0,2024-03-03,-,0,-
1258,-10,vekijo,-,1024.97,119.76,1303.84,73.34,92.95,-15.47,18,6.0,6,3.0,12,3.0,0,0.0,33.33,8.33,2026-08-01,-,0,-
1259,-74,Dolling,-,1024.63,16.31,1254.81,-0.53,76.73,-5.61,36,6.0,11,1.0,25,5.0,0,0.0,30.56,-2.77,2026-07-27,-,0,1118.0
-,-,Rodraca,-,1024.31,-1.09,1473.69,0.0,149.79,0.36,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2023-01-15,-,0,-
-,-,MadsB,-,1023.66,-2.24,1244.14,0.0,73.49,0.75,42,0.0,12,0.0,30,0.0,0,0.0,28.57,0.0,2023-09-03,-,0,-
-,-,zyx19951124,-,1022.84,-1.69,1313.51,0.0,96.89,0.56,36,0.0,11,0.0,24,0.0,1,0.0,30.56,0.0,2020-09-27,-,0,-
-,-,Penisbursche,-,1022.8,-1.55,1343.51,0.0,106.9,0.52,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2020-06-28,-,0,-
1260,-84,Maximouse,-,1022.59,-0.99,1515.0,0.0,164.13,0.33,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2025-12-01,-,0,-
1261,-102,RodaxIII,-,1022.34,-25.5,1160.95,-34.74,46.2,-3.08,105,15.0,30,0.0,67,14.0,8,1.0,28.57,-4.76,2026-07-15,-,0,1270.0
-,-,wkawkfl,-,1021.54,-1.43,1363.42,0.0,113.96,0.48,24,0.0,9,0.0,14,0.0,1,0.0,37.5,0.0,2020-09-27,-,0,-
1262,-84,Kaputsky,-,1021.28,-1.31,1395.2,0.0,124.64,0.44,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-01-20,-,0,-
-,-,pearh,-,1021.08,-1.14,1449.1,0.0,142.68,0.38,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-09-27,-,0,-
-,-,theblender,-,1021.07,-1.81,1295.76,0.0,91.56,0.6,42,0.0,15,0.0,25,0.0,2,0.0,35.71,0.0,2023-01-15,-,0,-
1263,-86,jurgen18,-,1021.04,-1.81,1291.24,0.0,90.07,0.6,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2026-01-21,-,0,1287.0
1264,-80,Clarinachos,-,1020.49,11.63,1171.04,5.95,50.18,-1.89,99,15.0,21,2.0,78,13.0,0,0.0,21.21,-1.41,2026-07-21,-,0,1271.0
-,-,funkenschlag,-,1020.46,-2.83,1198.24,0.0,59.26,0.94,192,0.0,45,0.0,143,0.0,4,0.0,23.44,0.0,2023-01-15,-,0,-
-,-,LucaDiGennaro,-,1020.02,-1.14,1448.97,0.0,142.98,0.38,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2018-10-14,-,0,-
1265,-55,Moshmir,-,1019.58,43.69,1341.79,14.31,107.4,-9.79,15,3.0,6,1.0,9,2.0,0,0.0,40.0,-1.67,2026-06-11,-,0,-
-,-,SatoruGojo,-,1019.41,-1.26,1409.45,0.0,130.01,0.42,12,0.0,4,0.0,7,0.0,1,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,Ralpher,-,1019.24,-1.14,1448.39,0.0,143.05,0.38,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-06-28,-,0,-
-,-,CharlieFish,-,1017.71,-1.4,1368.16,0.0,116.82,0.47,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2025-01-09,-,0,1118.0
-,-,CefreBunda,-,1017.14,-1.68,1307.92,0.0,96.93,0.56,42,0.0,11,0.0,30,0.0,1,0.0,26.19,0.0,2018-06-17,-,0,-
1266,-85,Lint,-,1016.9,-1.57,1329.66,0.0,104.25,0.52,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2026-01-19,-,0,-
-,-,Saish,ES,1016.41,-3.18,1173.3,0.0,52.3,1.06,156,0.0,37,0.0,119,0.0,0,0.0,23.72,0.0,2024-12-17,-,0,1173.0
1267,-81,gutibudoka,-,1015.88,10.14,1162.59,2.02,48.9,-2.71,93,12.0,27,3.0,66,9.0,0,0.0,29.03,-0.6,2026-08-01,-,0,915.0
-,-,checkmate4200,-,1015.83,-1.65,1311.95,0.0,98.7,0.55,42,0.0,13,0.0,29,0.0,0,0.0,30.95,0.0,2018-06-10,-,0,-
-,-,Signor_Darcy,-,1015.64,-2.73,1197.72,0.0,60.69,0.91,120,0.0,29,0.0,91,0.0,0,0.0,24.17,0.0,2024-01-16,-,0,-
1268,unretired,LMH,-,1014.81,48.76,1300.57,-0.53,95.25,-16.43,24,6.0,8,2.0,16,4.0,0,0.0,33.33,0.0,2026-07-22,-,0,939.0
1269,-68,ViznessDaBizness,-,1014.7,20.35,1300.72,-34.86,95.34,-18.41,18,6.0,6,1.0,12,5.0,0,0.0,33.33,-8.34,2026-07-31,-,0,-
-,-,Rona_the_Terrible,-,1014.62,-1.37,1373.04,0.0,119.47,0.46,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-03-03,-,0,-
-,-,Gadgame,-,1014.61,-1.59,1323.77,0.0,103.05,0.53,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2024-04-04,-,0,-
1270,-88,kulho,-,1014.47,-1.43,1357.46,0.0,114.33,0.48,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2026-01-19,-,0,-
-,-,Adunak,-,1013.08,-1.66,1308.45,0.0,98.46,0.55,24,0.0,9,0.0,14,0.0,1,0.0,37.5,0.0,2021-06-02,-,0,-
-,-,DaMeager,-,1012.77,-1.74,1295.21,0.0,94.15,0.58,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2021-12-05,-,0,-
1271,-92,Nitrosaurus24,US,1012.46,-8.17,1124.05,-9.5,37.2,-0.44,306,12.0,59,2.0,237,9.0,10,1.0,19.28,-0.11,2026-08-07,-,0,844.0
1272,new,dragonst33d,-,1011.9,561.9,1316.09,-183.91,101.4,101.4,12,12.0,3,3.0,9,9.0,0,0.0,25.0,25.0,2026-07-24,-,0,-
1273,-118,Irmo,-,1011.89,-48.36,1278.84,-104.08,88.98,-18.57,18,6.0,3,0.0,15,6.0,0,0.0,16.67,-8.33,2026-08-03,-,0,-
1274,-91,Devonia,-,1011.85,-2.03,1254.1,0.0,80.75,0.68,30,0.0,7,0.0,23,0.0,0,0.0,23.33,0.0,2026-01-19,-,0,1118.0
-,-,MBK,-,1011.79,-1.35,1374.83,0.0,121.01,0.45,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
-,-,Mandrillus,-,1010.17,-2.05,1250.03,0.0,79.95,0.68,36,0.0,8,0.0,27,0.0,1,0.0,22.22,0.0,2023-03-01,-,0,-
-,-,nge,-,1010.15,-1.74,1293.09,0.0,94.31,0.58,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2025-01-17,-,0,1184.0
-,-,Billtje,-,1009.5,-1.22,1409.64,0.0,133.38,0.41,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2021-03-02,-,0,-
-,-,SpillisWillis,-,1008.85,-1.36,1368.0,0.0,119.72,0.45,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2025-01-12,-,0,1177.0
-,-,Xela1988,-,1007.98,-1.94,1262.15,0.0,84.72,0.65,27,0.0,9,0.0,18,0.0,0,0.0,33.33,0.0,2025-01-19,-,0,1184.0
1275,unretired,Monty1979,-,1007.88,105.58,1263.01,79.54,85.04,-8.68,30,6.0,10,3.0,20,3.0,0,0.0,33.33,4.16,2026-08-01,-,0,1183.0
1276,-69,TarisI,-,1007.44,28.81,1313.55,-15.3,102.03,-14.7,15,3.0,5,1.0,10,2.0,0,0.0,33.33,0.0,2026-06-17,-,0,-
1277,-62,justnomame,VN,1006.29,39.59,1245.1,3.11,79.6,-12.16,27,6.0,10,2.0,17,4.0,0,0.0,37.04,-1.06,2026-07-22,-,0,-
-,-,Sabastapul,-,1005.82,-1.26,1396.79,0.0,130.32,0.42,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2025-01-12,-,0,1118.0
1278,-82,Marchely,-,1004.58,8.16,1252.44,-25.99,82.62,-11.38,30,6.0,9,1.0,21,5.0,0,0.0,30.0,-3.33,2026-07-30,-,0,1118.0
-,-,Jiggling,-,1004.31,-1.46,1339.6,0.0,111.76,0.49,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2020-09-27,-,0,-
1279,-90,Bafbeer,-,1003.15,-1.37,1359.85,0.0,118.9,0.46,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2026-01-11,-,0,-
-,-,Jbob2626,-,1002.56,-1.45,1340.92,0.0,112.78,0.48,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2025-01-09,-,0,1118.0
1280,-90,GoodThoughtRhythm,-,1002.41,-1.43,1344.37,0.0,113.99,0.48,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2026-01-27,-,0,-
1281,-90,Pieter_NL,-,1002.32,-1.37,1360.36,0.0,119.35,0.46,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2026-01-18,-,0,-
-,-,Kykelodeon,-,1002.22,-1.9,1262.79,0.0,86.86,0.63,36,0.0,11,0.0,25,0.0,0,0.0,30.56,0.0,2021-03-02,-,0,-
-,-,Nyalala,-,1002.22,-1.15,1428.37,0.0,142.05,0.38,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2020-03-30,-,0,-
-,-,Swingles,-,1001.91,-1.69,1292.13,0.0,96.74,0.56,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2022-06-05,-,0,-
1282,-110,XRipper,-,1001.72,-28.66,1268.8,-90.3,89.03,-20.55,18,6.0,3,0.0,14,5.0,1,1.0,16.67,-8.33,2026-08-04,-,0,-
-,-,Master_Nodu,-,1000.56,-2.13,1230.98,0.0,76.81,0.71,36,0.0,12,0.0,24,0.0,0,0.0,33.33,0.0,2023-02-05,-,0,-
-,-,Krucik,-,999.2,-1.93,1256.53,0.0,85.78,0.64,48,0.0,12,0.0,33,0.0,3,0.0,25.0,0.0,2023-03-01,-,0,-
-,-,Richy_DNF,-,998.95,-1.43,1341.37,0.0,114.14,0.48,24,0.0,9,0.0,15,0.0,0,0.0,37.5,0.0,2020-09-27,-,0,-
-,-,MadAvenger,-,998.84,-2.77,1176.57,0.0,59.24,0.92,114,0.0,29,0.0,83,0.0,2,0.0,25.44,0.0,2023-01-15,-,0,-
-,-,RELandREL,-,997.72,-1.04,1466.02,0.0,156.1,0.35,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2023-01-15,-,0,-
-,-,Jinster99,-,997.26,-2.11,1230.74,0.0,77.83,0.7,72,0.0,17,0.0,54,0.0,1,0.0,23.61,0.0,2020-12-06,-,0,-
1283,-91,Frabac,-,997.04,-4.01,1119.98,0.0,40.98,1.34,261,0.0,42,0.0,217,0.0,2,0.0,16.09,0.0,2026-04-19,-,0,711.0
-,-,ouTlier,-,996.92,-1.37,1353.16,0.0,118.75,0.46,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2025-01-04,-,0,989.0
-,-,vince_ma,-,996.71,-1.35,1359.86,0.0,121.05,0.45,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2022-03-06,-,0,-
-,-,Jakuu,-,995.72,-1.74,1278.28,0.0,94.19,0.58,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2025-01-16,-,0,1184.0
1284,-91,Atomtomate,DE,994.99,-2.75,1174.01,0.0,59.68,0.92,66,0.0,12,0.0,52,0.0,2,0.0,18.18,0.0,2025-12-01,-,0,932.0
1285,-72,Redda,-,994.82,25.44,1197.17,8.29,67.45,-5.72,36,6.0,10,2.0,25,4.0,1,0.0,27.78,1.11,2026-08-03,-,0,939.0
1286,-88,EbaN,-,994.57,-1.37,1352.84,0.0,119.42,0.46,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-01-23,-,0,-
-,-,greatscotttch,-,992.5,-1.81,1264.19,0.0,90.56,0.6,36,0.0,9,0.0,25,0.0,2,0.0,25.0,0.0,2020-12-06,-,0,-
-,-,ghudbishs,-,992.12,-1.12,1428.11,0.0,145.33,0.37,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-12-01,-,0,1287.0
-,-,dongz,-,991.86,-1.43,1334.12,0.0,114.09,0.48,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2022-03-06,-,0,-
-,-,cvetopluk,-,991.56,-1.48,1322.6,0.0,110.35,0.49,30,0.0,9,0.0,20,0.0,1,0.0,30.0,0.0,2017-11-10,-,0,-
-,-,cymerdown,-,991.52,-1.41,1338.04,0.0,115.51,0.47,12,0.0,3,0.0,6,0.0,3,0.0,25.0,0.0,2025-02-03,-,0,1287.0
1287,9,OblongOrange,-,991.03,212.33,1291.34,158.28,100.1,-18.02,18,6.0,7,4.0,10,2.0,1,0.0,38.89,13.89,2026-07-30,-,0,-
1288,-93,Mighke,-,990.96,-6.51,1236.16,-13.14,81.73,-2.21,27,3.0,6,0.0,21,3.0,0,0.0,22.22,-2.78,2026-06-23,-,0,1118.0
-,-,Sukhjit,-,990.24,-1.23,1387.77,0.0,132.51,0.41,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-09-27,-,0,-
-,-,Dr.MilkDuck,-,989.36,-1.25,1382.17,0.0,130.94,0.42,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-12-06,-,0,-
1289,-12,jjk,-,989.02,174.39,1321.62,107.43,110.87,-22.32,18,6.0,3,3.0,11,3.0,4,0.0,16.67,16.67,2026-07-31,-,0,-
-,-,SpectralB4dger,-,988.91,-1.44,1329.67,0.0,113.59,0.48,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2025-01-08,-,0,1184.0
-,-,Xioph,-,986.33,-1.86,1254.8,0.0,89.49,0.62,36,0.0,13,0.0,23,0.0,0,0.0,36.11,0.0,2021-03-02,-,0,-
-,-,Legolukadad,-,985.98,-1.11,1426.86,0.0,146.96,0.37,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-28,-,0,-
-,-,vosos,-,985.98,-1.11,1426.86,0.0,146.96,0.37,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-28,-,0,-
-,-,NomadicPpl,-,985.98,-1.11,1426.86,0.0,146.96,0.37,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-28,-,0,-
-,-,UrbanSammie,-,985.98,-1.11,1426.86,0.0,146.96,0.37,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-28,-,0,-
-,-,MythMoth,-,985.06,-1.63,1286.52,0.0,100.49,0.54,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2023-02-05,-,0,-
1290,-87,Trek,-,984.18,-1.83,1252.54,0.0,89.45,0.61,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2026-01-16,-,0,1118.0
1291,-104,Gigot,-,983.21,-21.67,1213.1,-40.2,76.63,-6.17,30,6.0,6,0.0,23,6.0,1,0.0,20.0,-5.0,2026-07-15,-,0,1184.0
-,-,Pir4t,-,982.58,-1.38,1336.92,0.0,118.11,0.46,24,0.0,7,0.0,16,0.0,1,0.0,29.17,0.0,2020-09-27,-,0,-
1292,-41,AvanAgornin,-,982.13,87.4,1280.77,52.5,99.55,-11.63,18,6.0,3,2.0,15,4.0,0,0.0,16.67,8.34,2026-08-10,-,0,-
-,-,Lopesllm,-,981.1,-1.86,1246.63,0.0,88.51,0.62,48,0.0,10,0.0,36,0.0,2,0.0,20.83,0.0,2020-09-27,G,2,-
-,-,PocketAmazing,-,980.79,-1.67,1275.21,0.0,98.14,0.56,36,0.0,10,0.0,26,0.0,0,0.0,27.78,0.0,2024-02-23,-,0,-
-,-,aramaic,-,980.76,-2.06,1220.1,0.0,79.78,0.69,48,0.0,13,0.0,34,0.0,1,0.0,27.08,0.0,2024-02-23,-,0,-
-,-,Tasslehoff,-,980.19,-1.56,1295.14,0.0,104.98,0.52,24,0.0,9,0.0,15,0.0,0,0.0,37.5,0.0,2020-12-06,-,0,-
-,-,Sonalator,-,979.42,-2.27,1195.95,0.0,72.18,0.76,39,0.0,9,0.0,30,0.0,0,0.0,23.08,0.0,2025-02-04,-,0,932.0
1293,-88,Koberski,-,977.93,-1.42,1322.7,0.0,114.92,0.47,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2026-01-16,-,0,-
-,-,Apriori1,-,977.56,-1.42,1323.3,0.0,115.25,0.47,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2025-01-09,-,0,1184.0
1294,new,anonaki,-,976.96,526.96,1464.87,-35.13,162.63,162.63,6,6.0,3,3.0,3,3.0,0,0.0,50.0,50.0,2026-07-28,-,0,-
-,-,Mikio,-,976.6,-1.31,1349.75,0.0,124.38,0.44,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-12-06,-,0,-
-,-,maurice986,-,976.58,-1.39,1330.05,0.0,117.82,0.46,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2025-01-06,-,0,1118.0
-,-,henk,-,975.7,-1.71,1264.38,0.0,96.23,0.57,24,0.0,7,0.0,13,0.0,4,0.0,29.17,0.0,2021-06-02,-,0,-
-,-,Michael1101,DE,975.69,-1.39,1329.21,0.0,117.84,0.46,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2023-04-11,-,0,-
-,-,jobe,-,975.69,-1.26,1362.95,0.0,129.09,0.42,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2023-09-03,-,0,1421.0
1295,7,Vojvoda_Micko,-,975.46,206.42,1317.29,103.58,113.94,-34.28,12,6.0,3,3.0,9,3.0,0,0.0,25.0,25.0,2026-07-22,-,0,-
-,-,Nognix,-,974.72,-1.27,1361.2,0.0,128.83,0.42,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
1296,-87,Gregoriocasa,-,974.44,-1.52,1296.21,0.0,107.26,0.51,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2026-01-16,-,0,-
1297,-91,Xirf,-,973.84,-5.5,1277.31,-22.13,101.15,-5.54,15,3.0,4,0.0,11,3.0,0,0.0,26.67,-6.66,2026-07-05,-,0,-
-,-,lolcese,-,973.33,-2.56,1165.63,0.0,64.1,0.85,96,0.0,23,0.0,73,0.0,0,0.0,23.96,0.0,2022-06-05,-,0,-
-,-,T_error,-,973.12,-2.56,1167.89,0.0,64.92,0.85,90,0.0,22,0.0,66,0.0,2,0.0,24.44,0.0,2023-01-15,-,0,-
-,-,wejejeei,-,972.77,-1.56,1286.86,0.0,104.7,0.52,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2024-04-04,-,0,-
1298,-87,captainparadise,FR,972.66,-2.87,1145.1,0.0,57.48,0.96,57,0.0,8,0.0,42,0.0,7,0.0,14.04,0.0,2025-11-12,-,0,1415.0
1299,-100,sparkyal,-,972.45,-22.85,1218.35,-54.21,81.97,-10.45,30,6.0,6,0.0,24,6.0,0,0.0,20.0,-5.0,2026-07-25,-,0,-
1300,-92,Seabrook,-,972.23,-3.97,1099.91,0.0,42.56,1.32,153,0.0,20,0.0,119,0.0,14,0.0,13.07,0.0,2025-11-30,-,0,1060.0
-,-,Abssalom,-,972.05,-1.93,1226.83,0.0,84.93,0.64,30,0.0,8,0.0,22,0.0,0,0.0,26.67,0.0,2024-01-16,-,0,-
-,-,SunTiger,-,972.02,-1.31,1346.13,0.0,124.7,0.44,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2025-01-09,-,0,1184.0
1301,new,verbalg,-,971.58,521.58,1400.68,-99.32,143.03,143.03,6,6.0,2,2.0,4,4.0,0,0.0,33.33,33.33,2026-07-29,-,0,720.0
-,-,kunayala,-,971.48,-1.51,1296.01,0.0,108.18,0.5,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2020-09-27,-,0,-
-,-,Pastiness,-,971.31,-1.42,1317.25,0.0,115.31,0.47,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-04-04,-,0,-
-,-,KytteKatte,-,971.02,-0.98,1467.98,0.0,165.65,0.33,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-01-15,-,0,-
-,-,ergates,-,970.52,-1.15,1396.2,0.0,141.89,0.38,12,0.0,5,0.0,6,0.0,1,0.0,41.67,0.0,2018-10-14,-,0,-
1302,-90,beny85,IT,970.27,-3.31,1123.99,0.0,51.24,1.1,132,0.0,20,0.0,104,0.0,8,0.0,15.15,0.0,2026-04-28,-,0,796.0
-,-,gregg900,-,970.08,-1.57,1283.8,0.0,104.57,0.52,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2020-09-27,-,0,-
-,-,Hot.Cocoa,-,969.67,-1.73,1254.59,0.0,94.97,0.58,30,0.0,10,0.0,19,0.0,1,0.0,33.33,0.0,2024-09-04,-,0,-
1303,8,Dolio,-,967.8,264.83,1333.14,141.59,121.78,-41.08,12,6.0,3,3.0,9,3.0,0,0.0,25.0,25.0,2026-08-08,-,0,-
-,-,mythianan,-,967.24,-1.42,1312.45,0.0,115.07,0.47,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2024-04-04,-,0,-
-,-,anyhotcountry,-,966.36,-1.15,1392.04,0.0,141.89,0.38,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2018-10-14,-,0,-
1304,new,Karmoth,-,964.73,514.73,1394.03,-105.97,143.1,143.1,6,6.0,2,2.0,4,4.0,0,0.0,33.33,33.33,2026-08-01,-,0,-
-,-,meeplematero,-,964.26,-1.92,1219.46,0.0,85.07,0.64,36,0.0,9,0.0,27,0.0,0,0.0,25.0,0.0,2024-10-01,-,0,-
-,-,Dashing,-,963.9,-1.8,1235.26,0.0,90.45,0.6,48,0.0,14,0.0,34,0.0,0,0.0,29.17,0.0,2020-09-27,-,0,-
1305,-83,Moskbnea,-,963.62,4.44,1091.97,-0.41,42.79,-1.62,120,12.0,28,3.0,92,9.0,0,0.0,23.33,0.18,2026-08-07,-,0,1057.0
-,-,RyGuy123,-,963.23,-1.22,1363.92,0.0,133.56,0.41,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-02-23,-,0,-
1306,-90,Azami,-,962.82,-1.58,1272.52,0.0,103.23,0.53,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2026-01-23,-,0,1287.0
-,-,Jusaz,-,961.68,-2.68,1146.07,0.0,61.46,0.89,90,0.0,22,0.0,67,0.0,1,0.0,24.44,0.0,2024-11-20,-,0,1287.0
1307,-90,T.KAZ3-1,-,960.47,-2.03,1201.6,0.0,80.38,0.68,36,0.0,12,0.0,24,0.0,0,0.0,33.33,0.0,2026-01-16,-,0,-
-,-,thundermain,-,960.39,-1.27,1346.62,0.0,128.74,0.42,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2024-02-23,-,0,-
-,-,aigarsgaa,-,959.81,-1.58,1270.67,0.0,103.62,0.53,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2021-03-02,-,0,-
1308,-89,mkuz18,-,959.42,-1.96,1210.91,0.0,83.83,0.65,24,0.0,4,0.0,18,0.0,2,0.0,16.67,0.0,2026-01-14,-,0,1118.0
-,-,Wirbin,-,958.82,-1.52,1282.05,0.0,107.74,0.51,24,0.0,8,0.0,16,0.0,0,0.0,33.33,0.0,2020-09-27,-,0,-
-,-,Sephiroth83,-,958.75,-2.22,1182.2,0.0,74.48,0.74,60,0.0,14,0.0,44,0.0,2,0.0,23.33,0.0,2021-09-05,-,0,-
1309,-91,Vaibhavaiyar,-,958.53,-3.21,1113.42,0.0,51.63,1.07,168,0.0,33,0.0,130,0.0,5,0.0,19.64,0.0,2026-01-11,-,0,1184.0
